record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp,mandi_name,district_master,state
PR003877,2026-05-31,MANDI024,Hisar,Wheat,2196.0,2428.0,2312.34,2275.0,Gehun,1.641318681318688,False,Jaipur Mandi,Karnal,Haryana
PR009164,2026-07-21,MANDI015,Ludhiana,Rice,2083.63,,2336.75,2183.0,धान,7.043060009161704,False,Amravati Grain Market,Bathinda,Punjab
PR000395,2026-07-31,MANDI019,Kurukshetra,Rice,2123.1,2232.46,2177.78,,Chawal,,False,Karimnagar Grain Market,Moga,Punjab
PR010935,2026-07-16,MANDI032,Jalandhar,Mustard,,,5846.27,5650.0,mustard,3.473805309734521,False,Chapra Grain Market,,Haryana
PR006689,2026-08-16,MANDI038,Karnal,Sugarcane,3436.39,4219.0,3827.84,,Sugarcane,,False,Jalandhar Mandi,Kurukshetra,Haryana
PR011996,2026-03-17,MANDI018,Kurukshetra,Rice,2124.5,2424.28,2274.0,2183.0,Dhaan,4.168575355016033,False,Jaunpur Mandi,Moga,Punjab
PR007446,2026-03-27,MANDI019,Amritsar,Mustard,5710.14,6505.52,6107.83,5650.0,mustard,8.103185840707964,False,Karimnagar Grain Market,Moga,Punjab
PR002994,2026-02-21,,Jalandhar,Maize,1881.0,2123.28,2002.0,2090.0,Makka,-4.2105263157894735,True,,,
PR002871,2026-01-02,MANDI022,Jalandhar,Wheat,2315.872511347835,2677.49,2496.6798718708983,2275.0,Wheat,9.744170192127395,False,Eluru APMC,Karnal,Haryana
PR010645,2026-06-28,,Amritsar,Mustard,4938.75,5544.39,5241.57,5650.0,Sarson,-7.228849557522129,True,,,
PR004536,2026-02-06,MANDI013,Moga,Cotton,5789.52,,6265.65,6620.0,Narma,-5.352719033232634,True,Aurangabad Market,Patiala,Punjab
PR006699,2026-08-05,,,Mustard,5650.837471238683,6433.15,6041.99,5650.0,mustard,6.937876106194686,False,,,
PR002085,2026-07-19,MANDI056,Sirsa,Mustard,4802.73,5900.0,5352.0,5650.0,mustard,-5.274336283185841,True,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR004474,2026-05-08,MANDI004,Karnal,Cotton,6876.44,8105.0,7490.9,6620.0,Narma,13.155589123867063,False,Khandwa Grain Market,Ludhiana,Punjab
PR009323,2026-07-26,,,Maize,1991.75,2333.92,2163.0,2090.0,corn,3.4928229665071773,False,,,
PR010399,2026-02-16,MANDI034,,Wheat,2018.0,2299.155222898848,2158.63,2275.0,Wheat,-5.11516483516483,True,Ludhiana Grain Market,Ambala,Haryana
PR006542,2026-05-03,MANDI021,Jalandhar,Mustard,5450.08,6587.76,6018.92,5650.0,Mustard,6.529557522123895,False,Guna Mandi,Ferozepur,Punjab
PR002508,2026-01-28,MANDI012,Amritsar,Mustard,5092.12,5798.0,5445.0,5650.0,Sarso,-3.628318584070796,True,Gaya Grain Market,Patiala,Punjab
PR007257,2026-08-08,MANDI028,,Cotton,5721.968893976612,6600.96,6161.0,6620.0,कपास,-6.933534743202417,True,Machilipatnam APMC,Hisar,Haryana
PR010046,2026-08-06,MANDI055,Kurukshetra,Sugarcane,3309.31,3766.0,3538.0,3500.0,गन्ना,1.0857142857142856,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR010518,2026-03-05,,,Wheat,2165.18,2533.25,2349.21,2275.0,GEHUN,3.261978021978024,False,,,
PR002910,2026-05-11,MANDI016,Karnal,Wheat,2337.91,2738.08,2537.99,2275.0,WHEAT,11.55999999999999,False,Kulti APMC,Bathinda,Punjab
PR002955,2026-02-22,MANDI022,Hisar,Wheat,2226.77,2533.5,2380.0,2275.0,WHEAT,4.615384615384616,False,Eluru APMC,Karnal,Haryana
PR008716,2026-06-07,MANDI048,Hisar,Basmati,1927.0,2278.38,2102.59,2183.0,Basmati,-3.6834631241410833,True,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR006462,2026-01-20,MANDI041,Moga,Wheat,2375.24,2615.863976732938,2496.0,,गेहूं,,False,Gurgaon Grain Market,Fatehabad,Haryana
PR006366,2026-06-30,MANDI023,Ferozepur,Mustard,4854.0,5687.46,5271.0,,mustard,,False,Panihati APMC,Karnal,Haryana
PR000489,2026-05-28,MANDI043,Kurukshetra,Wheat,2152.04,2671.03,2411.5324664121126,2275.0,Gehun,6.001427095037918,False,Danapur Mandi,Agra,Uttar Pradesh
PR005817,2026-03-27,MANDI015,Ferozepur,Sugarcane,3663.0,4303.0,3983.0,3500.0,Ganne,13.8,False,Amravati Grain Market,Bathinda,Punjab
PR002666,2026-05-28,MANDI051,Patiala,Mustard,5818.12,6614.0,6216.2,,सरसों,,False,Gulbarga Market,Saharanpur,Uttar Pradesh
PR009668,2026-09-02,MANDI031,Jalandhar,Rice,1944.0,2337.43,2140.62,2183.0,चावल,-1.941365093907472,True,Nangloi Jat Mandi,Sirsa,Haryana
PR010182,2026-01-09,MANDI036,Fatehabad,Wheat,2119.81,2529.34,2324.57,2275.0,गेहूं,2.178901098901106,False,Mysore Grain Market,Kurukshetra,Haryana
PR010289,2026-08-26,MANDI046,Bathinda,Wheat,1998.0,2243.21,2120.664342275913,2275.0,GEHUN,-6.783984954904904,True,Baranagar Market,,Uttar Pradesh
PR007809,2026-04-16,MANDI008,Patiala,Rice,1944.89,2333.1,2139.0,2183.0,धान,-2.015574896930829,True,Bijapur Market,Amritsar,Punjab
PR008876,2026-03-19,MANDI056,Amritsar,Cotton,5845.0,7231.0,6538.3,,Narma,,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR001835,2026-08-05,MANDI009,,Maize,2039.93,2322.613586050516,2181.0,2090.0,corn,4.354066985645933,False,Jamshedpur APMC,Jalandhar,Punjab
PR005093,2026-04-13,MANDI028,Sirsa,Sugarcane,3403.2,3843.28,3623.0,,गन्ना,,False,Machilipatnam APMC,Hisar,Haryana
PR008641,2026-07-20,MANDI047,Patiala,Wheat,2229.94,2397.0,2313.29,,WHEAT,,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR002031,2026-09-04,MANDI005,,Rice,2280.0,2536.82,2408.35,2183.0,चावल,10.322950068712776,False,Bhilwara Grain Market,Amritsar,Punjab
PR007745,2026-08-13,MANDI030,Ferozepur,Maize,2065.0,2403.44,2234.31,2090.0,Makka,6.904784688995212,False,Patiala APMC,Sirsa,
PR005406,2026-04-20,,Jalandhar,Sugarcane,3584.41,,3899.27,3500.0,Ganna,11.407714285714285,False,,,
PR003293,2026-05-04,MANDI033,,Cotton,6736.0,7582.09,7158.9,6620.0,Cotton,8.140483383685796,False,South Dumdum Grain Market,Ambala,Haryana
PR006623,2026-01-23,MANDI043,Moga,Mustard,,6638.34,6031.0,5650.0,mustard,6.743362831858407,False,Danapur Mandi,Agra,Uttar Pradesh
PR008940,2026-03-11,,Jalandhar,Maize,1820.09,2157.13,1989.0,2090.0,corn,-4.832535885167464,True,,,
PR009363,2026-08-07,MANDI038,Ludhiana,Cotton,5778.6,6647.31,6212.954711239272,6620.0,cotton,-6.148720374029123,True,Jalandhar Mandi,Kurukshetra,Haryana
PR010892,2026-01-23,MANDI049,Karnal,Cotton,6819.22,8475.63,7647.0,6620.0,Kapas,15.51359516616314,False,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR000062,2026-02-20,MANDI043,Karnal,Mustard,5527.21,6389.556595376062,5958.38,5650.0,Sarso,5.458053097345135,False,Danapur Mandi,Agra,Uttar Pradesh
PR009374,2026-05-10,,Ambala,Mustard,4855.0,5674.81,5264.792370999603,5650.0,Mustard,-6.817834141599947,True,,,
PR008267,2026-05-04,MANDI019,,Mustard,4810.18,5874.0,,5650.0,Mustard,,False,Karimnagar Grain Market,Moga,Punjab
PR003681,2026-01-28,MANDI004,Jalandhar,Sugarcane,3633.32,3883.48,3758.4,3500.0,Sugarcane,7.382857142857145,False,Khandwa Grain Market,Ludhiana,Punjab
PR000450,2026-04-30,MANDI001,Ludhiana,Rice,2150.18,2354.91,2252.55,2183.0,paddy,3.185982592762262,False,Hyderabad Mandi,Ludhiana,Punjab
PR002200,2026-01-25,MANDI056,Ludhiana,Maize,2146.56,2367.1,2257.0,2090.0,मक्का,7.99043062200957,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR007892,2026-06-21,MANDI017,Ferozepur,Maize,1974.04,2420.38,2197.209816333458,2090.0,Makki,5.129656283897517,False,Parbhani Market,,Punjab
PR001643,2026-05-15,MANDI045,Ludhiana,Sugarcane,3348.0,3745.07,3546.67,,गन्ना,,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR001097,2026-02-23,,Ferozepur,Wheat,2242.0,2568.15,2405.02,2275.0,Kanak,5.715164835164834,False,,,
PR010990,2026-01-24,MANDI007,,Cotton,6067.27,7400.0,6733.78,6620.0,Cotton,1.7187311178247695,False,Nashik Mandi,Amritsar,Punjab
PR010317,2026-09-07,MANDI044,Karnal,Mustard,,5801.0,5329.0,5650.0,mustard,-5.68141592920354,True,Dehri Mandi,Agra,Uttar Pradesh
PR003069,2026-06-21,MANDI040,Ludhiana,Sugarcane,3442.46,4038.962513802333,3740.71,3500.0,Sugarcane,6.877428571428572,False,Jodhpur Market,Fatehabad,Haryana
PR010359,2026-06-09,MANDI014,Ludhiana,Cotton,6303.91,,6494.860772912013,6620.0,कपास,-1.8903206508759356,True,Bathinda Grain Market,Patiala,Punjab
PR001238,2026-03-30,MANDI001,Sirsa,Rice,2148.21,2544.0,2345.91,2183.0,धान,7.462666055886388,False,Hyderabad Mandi,Ludhiana,Punjab
PR007066,2026-06-16,MANDI055,Karnal,Maize,1930.0,2362.0,2145.85,2090.0,Makki,2.6722488038277468,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR005577,2026-04-28,MANDI029,Bathinda,Cotton,6220.53,6862.0,6541.0,6620.0,Kapas,-1.1933534743202416,True,Asansol Grain Market,Sirsa,Haryana
PR011647,2026-05-06,MANDI045,Jalandhar,Rice,2139.94,2492.47,2316.2,2183.0,Dhaan,6.101694915254229,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR007407,2026-08-02,MANDI030,Jalandhar,Cotton,6900.621650174188,8215.038082413746,7557.83,6620.0,Cotton,14.166616314199397,False,Patiala APMC,Sirsa,
PR005431,2026-03-26,,,Mustard,5874.911446857766,7340.02,6607.466234609245,,mustard,,False,,,
PR002867,2026-01-04,MANDI030,Kurukshetra,Maize,1939.45,2303.0,2121.0,2090.0,corn,1.4832535885167464,False,Patiala APMC,Sirsa,
PR005568,2026-05-25,MANDI025,Hisar,Cotton,5808.281755826744,,6399.3,6620.0,Narma,-3.33383685800604,True,Dindigul APMC,Karnal,Haryana
PR003442,2026-04-25,MANDI048,Ambala,Maize,1782.0,2078.77,1930.0,2090.0,Makka,-7.655502392344498,True,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR001786,2026-06-05,MANDI010,Kurukshetra,Cotton,,6580.986166407294,6306.0,6620.0,Cotton,-4.743202416918429,True,Dhule APMC,Jalandhar,Punjab
PR006067,2026-05-09,MANDI044,Moga,Mustard,5150.86,6268.41,5709.634498959445,5650.0,Sarson,1.0554778576892994,False,Dehri Mandi,Agra,Uttar Pradesh
PR011826,2026-01-23,MANDI011,Ferozepur,Maize,1832.26,2192.0,,2090.0,Makki,,False,Arrah Mandi,Patiala,Punjab
PR002177,2026-07-14,MANDI010,Ambala,Wheat,2074.0,2279.94,2176.77,2275.0,Wheat,-4.317802197802199,True,Dhule APMC,Jalandhar,Punjab
PR004017,2026-08-14,MANDI001,,Maize,,2010.94,1924.14,,corn,,False,Hyderabad Mandi,Ludhiana,Punjab
PR010879,2026-01-14,MANDI039,Jalandhar,Maize,1888.0,2300.58,2094.07,2090.0,corn,0.194736842105271,False,Anand Grain Market,,Haryana
PR004040,2026-04-04,MANDI010,Ludhiana,Rice,,2513.340247964303,2284.774327602282,2183.0,Chawal,4.662131360617592,False,Dhule APMC,Jalandhar,Punjab
PR004902,2026-02-11,MANDI028,Fatehabad,Rice,,2130.0,2065.0,2183.0,paddy,-5.405405405405405,True,Machilipatnam APMC,Hisar,Haryana
PR006039,2026-09-03,MANDI045,,Wheat,2174.45,2358.25,2266.35,2275.0,गेहूं,-0.3802197802197842,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR003801,2026-05-18,,Amritsar,Sugarcane,3194.43,3932.0,3563.39,3500.0,Sugarcane,1.8111428571428536,False,,,
PR011629,2026-05-12,MANDI042,Patiala,Rice,1948.68,2118.47,2033.57,,Dhaan,,False,Erode Mandi,Fatehabad,Haryana
PR001492,2026-08-08,MANDI045,,Sugarcane,3296.026537956503,3807.11,3551.570162443291,3500.0,sugarcane,1.473433212665454,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR007279,2026-02-02,,Fatehabad,Cotton,6048.12,6486.0,6267.0,6620.0,Narma,-5.332326283987916,True,,,
PR003120,2026-03-08,MANDI050,Karnal,Rice,1922.07,2238.0,2079.88,2183.0,धान,-4.723774622079702,True,Durg Market,Muzaffarnagar,Uttar Pradesh
PR006140,2026-05-12,MANDI011,Hisar,Mustard,5931.49,7048.460987876932,6489.98,5650.0,Mustard,14.866902654867248,False,Arrah Mandi,Patiala,Punjab
PR004298,2026-05-10,MANDI025,,Sugarcane,3344.63,3690.06,3517.0,,गन्ना,,False,Dindigul APMC,Karnal,Haryana
PR005027,2026-08-24,MANDI010,Kurukshetra,Maize,2131.0,2536.49,2334.0,2090.0,Makka,11.674641148325358,False,Dhule APMC,Jalandhar,Punjab
PR007572,2026-01-30,MANDI028,Amritsar,Cotton,6785.28,7851.09,7318.18,6620.0,Cotton,10.546525679758313,False,Machilipatnam APMC,Hisar,Haryana
PR006149,2026-06-29,MANDI008,Kurukshetra,Rice,1979.0,2170.0,,2183.0,धान,,False,Bijapur Market,Amritsar,Punjab
PR000525,2026-03-21,,Sirsa,Wheat,,2249.67,2114.0,2275.0,Gehun,-7.076923076923077,True,,,
PR002225,2026-07-29,MANDI028,Ludhiana,Mustard,5419.0,5789.0,5603.736734934802,,Sarso,,False,Machilipatnam APMC,Hisar,Haryana
PR005097,2026-06-25,MANDI033,Moga,Wheat,2298.0,2491.0,2394.79,2275.0,Gehun,5.265494505494504,False,South Dumdum Grain Market,Ambala,Haryana
PR000216,2026-05-07,MANDI032,,Maize,1801.10783473866,2063.7233578245264,1932.0,,corn,,False,Chapra Grain Market,,Haryana
PR000326,2026-03-27,MANDI042,Fatehabad,Sugarcane,3651.0,4056.37,3853.57,3500.0,sugarcane,10.102000000000004,False,Erode Mandi,Fatehabad,Haryana
PR000678,2026-04-03,MANDI033,Ferozepur,Rice,2233.49,,2311.57,2183.0,Rice,5.889601465872659,False,South Dumdum Grain Market,Ambala,Haryana
PR002338,2026-09-01,MANDI037,Karnal,Maize,2051.11,2350.0,2200.79,2090.0,Makki,5.300956937799041,False,Jorhat Grain Market,Kurukshetra,Haryana
PR011021,2026-06-13,MANDI056,Kurukshetra,Cotton,6947.02,7850.0,7399.0,6620.0,Cotton,11.76737160120846,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR011529,2026-03-15,MANDI021,Ludhiana,Maize,1867.0,2295.64,2081.0,2090.0,Corn,-0.4306220095693779,True,Guna Mandi,Ferozepur,Punjab
PR005573,2026-05-04,MANDI028,Ambala,Sugarcane,3560.32,4034.97,3798.0,3500.0,Ganna,8.514285714285714,False,Machilipatnam APMC,Hisar,Haryana
PR002236,2026-08-04,MANDI052,,Wheat,2016.5,2490.54,2253.52,2275.0,गेहूं,-0.944175824175825,True,Kakinada APMC,Saharanpur,Uttar Pradesh
PR003745,2026-08-26,MANDI047,Patiala,Sugarcane,3396.04,3788.5,3592.0,3500.0,sugarcane,2.628571428571429,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR001162,2026-01-19,MANDI020,,Wheat,1985.54,2441.8,2213.67,2275.0,GEHUN,-2.695824175824173,True,Kadapa Mandi,Ferozepur,Punjab
PR004882,2026-06-07,MANDI013,Jalandhar,Sugarcane,3257.73182959551,,3613.12,3500.0,sugarcane,3.2319999999999967,False,Aurangabad Market,Patiala,Punjab
PR003271,2026-02-21,MANDI010,,Sugarcane,3145.83,3333.0,3239.0,,गन्ना,,False,Dhule APMC,Jalandhar,Punjab
PR008437,2026-01-06,MANDI004,,Wheat,,2366.0,2249.45,2275.0,Wheat,-1.123076923076931,True,Khandwa Grain Market,Ludhiana,Punjab
PR011119,2026-01-09,MANDI048,Ambala,Mustard,5378.635139189006,6036.96,5707.8,5650.0,Sarso,1.0230088495575254,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR010089,2026-08-31,MANDI034,Hisar,Sugarcane,3263.9892881698997,3686.8064516066174,3475.4,,sugarcane,,False,Ludhiana Grain Market,Ambala,Haryana
PR009407,2026-03-10,MANDI040,Amritsar,Rice,2002.0,2328.64,2165.55,2183.0,paddy,-0.7993586807146047,True,Jodhpur Market,Fatehabad,Haryana
PR002859,2026-06-04,MANDI048,Ferozepur,Sugarcane,3296.71,3847.94,3572.32,3500.0,Ganne,2.066285714285719,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR002169,2026-01-05,MANDI038,Amritsar,Cotton,5988.0,6733.0,6360.45,,Kapas,,False,Jalandhar Mandi,Kurukshetra,Haryana
PR008964,2026-08-03,MANDI008,Kurukshetra,Rice,1926.86,2139.25,2033.06,2183.0,paddy,-6.868529546495651,True,Bijapur Market,Amritsar,Punjab
PR008914,2026-08-14,MANDI033,Bathinda,Mustard,5352.0,6164.0,5758.33,5650.0,Sarso,1.9173451327433615,False,South Dumdum Grain Market,Ambala,Haryana
PR011759,2026-09-04,MANDI045,Ambala,Wheat,2140.0,2599.0,2369.6361614306643,2275.0,wheat,4.159831271677551,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR005209,2026-05-04,MANDI043,Bathinda,Sugarcane,3214.0,,3562.42,3500.0,Sugarcane,1.7834285714285736,False,Danapur Mandi,Agra,Uttar Pradesh
PR010129,2026-08-15,MANDI030,Hisar,Maize,1842.73,2264.0,2053.0,2090.0,corn,-1.7703349282296652,True,Patiala APMC,Sirsa,
PR011258,2026-05-05,MANDI017,,Maize,2181.39,2459.0,2320.28,2090.0,मक्का,11.018181818181828,False,Parbhani Market,,Punjab
PR001084,2026-01-07,MANDI036,Kurukshetra,Sugarcane,3390.4363467071425,3620.71,3506.0,3500.0,Ganna,0.1714285714285714,False,Mysore Grain Market,Kurukshetra,Haryana
PR003529,2026-01-15,MANDI025,Ambala,Cotton,6107.68,7011.6,6559.64,6620.0,Kapas,-0.9117824773413848,True,Dindigul APMC,Karnal,Haryana
PR000676,2026-02-22,,,Wheat,2226.0,2481.62,2354.03,,गेहूं,,False,,,
PR009799,2026-05-09,MANDI055,Amritsar,Maize,2100.49,2521.5949523923705,2311.04,2090.0,Makki,10.576076555023922,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR005392,2026-03-12,MANDI057,Ferozepur,Maize,2136.99,2388.47,2263.0,2090.0,Maize,8.277511961722487,False,Gorakhpur APMC,Bareilly,
PR008721,2026-05-22,MANDI046,Jalandhar,Rice,2004.45,2277.0,2140.63,2183.0,Chawal,-1.940907008703614,True,Baranagar Market,,Uttar Pradesh
PR000327,2026-08-11,MANDI052,Hisar,Sugarcane,3122.38,3780.12,3451.25,3500.0,Sugarcane,-1.3928571428571428,True,Kakinada APMC,Saharanpur,Uttar Pradesh
PR001480,2026-08-19,MANDI052,Sirsa,Maize,,2072.0,1985.15,2090.0,Maize,-5.01674641148325,True,Kakinada APMC,Saharanpur,Uttar Pradesh
PR000415,2026-08-13,MANDI024,,Rice,2106.13,2226.0,2166.22,2183.0,Dhaan,-0.7686669720568118,True,Jaipur Mandi,Karnal,Haryana
PR002623,2026-01-31,MANDI014,Fatehabad,Mustard,5209.51,6132.29,5670.9,5650.0,mustard,0.3699115044247723,False,Bathinda Grain Market,Patiala,Punjab
PR008230,2026-08-12,MANDI021,Bathinda,Sugarcane,3604.66,4374.23,3989.442497823127,3500.0,sugarcane,13.984071366375051,False,Guna Mandi,Ferozepur,Punjab
PR006297,2026-02-08,MANDI004,Ferozepur,Rice,1979.84,2239.0,2109.45,2183.0,Paddy,-3.3692166743014287,True,Khandwa Grain Market,Ludhiana,Punjab
PR000560,2026-05-02,,Ferozepur,Sugarcane,3381.14,3998.38,3689.761424833261,3500.0,गन्ना,5.421754995236032,False,,,
PR000539,2026-03-03,MANDI045,Moga,Wheat,2120.97,2282.6,2201.78,2275.0,GEHUN,-3.2184615384615296,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR007033,2026-06-11,MANDI029,Ferozepur,Maize,2124.330126302599,2428.4089479672025,2276.369537134901,2090.0,Makki,8.917202733727313,False,Asansol Grain Market,Sirsa,Haryana
PR005806,2026-06-09,,,Sugarcane,,4060.22,3829.04,3500.0,Ganna,9.401142857142856,False,,,
PR001623,2026-02-21,MANDI037,,Cotton,6306.15,7526.0,6916.0,6620.0,Narma,4.471299093655589,False,Jorhat Grain Market,Kurukshetra,Haryana
PR007163,2026-01-04,,Bathinda,Sugarcane,3583.25,4467.0,4024.8905657939736,3500.0,sugarcane,14.996873308399245,False,,,
PR010714,2026-03-30,MANDI024,Bathinda,Wheat,2334.68,2729.93,2532.31,2275.0,गेहूं,11.310329670329669,False,Jaipur Mandi,Karnal,Haryana
PR010549,2026-03-02,MANDI018,Ferozepur,Sugarcane,2993.84,3647.0,,3500.0,Ganne,,False,Jaunpur Mandi,Moga,Punjab
PR000612,2026-04-09,MANDI034,Ludhiana,Mustard,5837.3,6915.12,6376.21,5650.0,mustard,12.853274336283183,False,Ludhiana Grain Market,Ambala,Haryana
PR009963,2026-06-22,MANDI015,Ambala,Wheat,2059.036709284672,2535.85,2297.44,2275.0,Wheat,0.9863736263736288,False,Amravati Grain Market,Bathinda,Punjab
PR008047,2026-08-28,MANDI021,,Maize,2043.86,2372.78,2208.319246811124,2090.0,Corn,5.66120798139346,False,Guna Mandi,Ferozepur,Punjab
PR010119,2026-07-20,MANDI041,,Mustard,5402.0,5826.14,5614.18,5650.0,सरसों,-0.6339823008849506,True,Gurgaon Grain Market,Fatehabad,Haryana
PR005320,2026-01-23,MANDI047,Ambala,Cotton,6089.44,6702.39,6395.91,,cotton,,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR004614,2026-03-25,MANDI007,Amritsar,Cotton,6064.38,6950.9,6507.64,,कपास,,False,Nashik Mandi,Amritsar,Punjab
PR000367,2026-08-10,MANDI040,Bathinda,Wheat,1936.0,2216.0,2076.0,,WHEAT,,False,Jodhpur Market,Fatehabad,Haryana
PR007844,2026-04-06,MANDI015,Patiala,Sugarcane,3355.43,3743.14,3549.28,3500.0,Ganna,1.4080000000000057,False,Amravati Grain Market,Bathinda,Punjab
PR004472,2026-08-26,MANDI018,Sirsa,Mustard,5887.0,6608.19,,5650.0,Mustard,,False,Jaunpur Mandi,Moga,Punjab
PR002846,2026-05-18,MANDI024,Bathinda,Sugarcane,3333.0,4032.0,3682.47,3500.0,Ganne,5.213428571428565,False,Jaipur Mandi,Karnal,Haryana
PR009818,2026-06-07,,Patiala,Maize,1896.0,2221.0,2058.68,2090.0,Makki,-1.498564593301443,True,,,
PR003688,2026-06-27,MANDI014,Amritsar,Rice,2083.14,2528.0,2305.5658073282984,,धान,,False,Bathinda Grain Market,Patiala,Punjab
PR004662,2026-08-08,MANDI034,Amritsar,Sugarcane,3039.19,,3296.0,3500.0,Sugarcane,-5.828571428571429,True,Ludhiana Grain Market,Ambala,Haryana
PR002824,2026-09-05,,Sirsa,Maize,2083.89,2539.0,2311.6,2090.0,Corn,10.602870813397123,False,,,
PR006824,2026-01-28,MANDI008,,Rice,2175.342602184806,2330.16,2252.75,,चावल,,False,Bijapur Market,Amritsar,Punjab
PR002364,2026-08-04,MANDI055,Karnal,Mustard,5363.0,6281.0,5821.83,5650.0,Sarso,3.041238938053096,False,Chandigarh APMC,Bareilly,Uttar Pradesh
PR007076,2026-07-26,,Moga,Mustard,5653.0,6142.89,5897.89,5650.0,Mustard,4.38743362831859,False,,,
PR006616,2026-05-08,MANDI018,Amritsar,Sugarcane,3183.87,3931.53,,,sugarcane,,False,Jaunpur Mandi,Moga,Punjab
PR000245,2026-08-18,MANDI031,Bathinda,Maize,2066.83,2269.0,2168.16,2090.0,Makki,3.73971291866028,False,Nangloi Jat Mandi,Sirsa,Haryana
PR010403,2026-05-23,MANDI032,Ludhiana,Wheat,2040.0,2440.41,2240.0,,गेहूं,,False,Chapra Grain Market,,Haryana
PR010904,2026-01-14,MANDI038,Fatehabad,Sugarcane,3586.476311518265,4392.0,3989.43,,Sugarcane,,False,Jalandhar Mandi,Kurukshetra,Haryana
PR009118,2026-03-21,MANDI033,Kurukshetra,Basmati,2246.0,2761.02,2503.0,2183.0,Basmati,14.658726523133303,False,South Dumdum Grain Market,Ambala,Haryana
PR004887,2026-06-12,MANDI013,Amritsar,Mustard,5353.32,,5770.0,5650.0,सरसों,2.1238938053097343,False,Aurangabad Market,Patiala,Punjab
PR011337,2026-04-24,MANDI007,Moga,Sugarcane,3296.6,4091.0,3694.0,3500.0,गन्ना,5.542857142857143,False,Nashik Mandi,Amritsar,Punjab
PR007096,2026-06-10,MANDI044,Ambala,Sugarcane,3355.72,3624.0,3489.943230146748,3500.0,Sugarcane,-0.2873362815214932,True,Dehri Mandi,Agra,Uttar Pradesh
PR004585,2026-02-14,MANDI047,Fatehabad,Cotton,5715.14061722257,,5916.5207860996015,,कपास,,False,Orai Market,Muzaffarnagar,Uttar Pradesh
PR011556,2026-04-25,MANDI031,Bathinda,Basmati,2040.23,2209.0,2124.86,2183.0,Basmati,-2.663307375171776,True,Nangloi Jat Mandi,Sirsa,Haryana
PR002040,2026-05-23,MANDI011,Ludhiana,Maize,2109.47,2582.96,2346.2159729650166,2090.0,Makka,12.259137462440984,False,Arrah Mandi,Patiala,Punjab
PR005639,2026-06-12,MANDI040,Ludhiana,Maize,1960.59,2062.0,2011.32,2090.0,मक्का,-3.76459330143541,True,Jodhpur Market,Fatehabad,Haryana
PR007119,2026-04-17,MANDI053,Sirsa,Sugarcane,3524.01,3823.0,3674.0,3500.0,Sugarcane,4.971428571428572,False,Panihati Market,Saharanpur,Uttar Pradesh
PR010247,2026-08-03,MANDI004,,Cotton,,7925.0,7306.8,6620.0,Narma,10.37462235649547,False,Khandwa Grain Market,Ludhiana,Punjab
PR004656,2026-09-02,MANDI048,Jalandhar,Sugarcane,3272.0,4068.2,3670.04,3500.0,Ganne,4.858285714285713,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR010966,2026-09-03,MANDI031,Bathinda,Sugarcane,3271.48,3460.57,3366.02,3500.0,गन्ना,-3.8280000000000007,True,Nangloi Jat Mandi,Sirsa,Haryana
PR002065,2026-06-07,MANDI017,Ludhiana,Rice,,2013.68,1947.0,,Paddy,,False,Parbhani Market,,Punjab
PR011532,2026-06-09,MANDI036,Kurukshetra,Cotton,6473.07,7232.41,,,Narma,,False,Mysore Grain Market,Kurukshetra,Haryana
PR006008,2026-09-03,MANDI016,,Cotton,6746.0,8132.4,7439.0,,Cotton,,False,Kulti APMC,Bathinda,Punjab
PR007719,2026-02-10,MANDI015,Ambala,Maize,2149.81,2349.78,2250.0,2090.0,Makka,7.655502392344498,False,Amravati Grain Market,Bathinda,Punjab
PR009734,2026-04-20,MANDI006,Patiala,Wheat,,,,2275.0,Wheat,,False,Kochi Mandi,Amritsar,Punjab
PR009201,2026-02-24,MANDI027,Kurukshetra,Wheat,1975.0,2256.0,,2275.0,Kanak,,False,Kochi APMC,Hisar,Haryana
