record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_raw,price_vs_msp_pct,below_msp
PR009326,2026-07-27,,Kurukshetra,Cotton,6273.35559996764,7568.59,6920.97,6620.0,कपास,4.546374622356499,False
PR009752,2026-02-26,MANDI049,,Mustard,5071.39,5617.99,5345.0,5650.0,Sarson,-5.398230088495575,True
PR003709,2026-06-12,MANDI005,Bathinda,Maize,1979.0,2134.49,2056.87,2090.0,Maize,-1.5851674641148377,True
PR006773,2026-05-31,MANDI010,Moga,Rice,1988.58,2429.0,2209.0,2183.0,Chawal,1.1910215300045808,False
PR004372,2026-09-04,MANDI046,Moga,Cotton,6811.46,7650.34,7230.9,6620.0,Cotton,9.228096676737154,False
PR004364,2026-02-12,MANDI029,Hisar,Rice,2262.8925250891884,2664.8,2463.85,2183.0,Rice,12.865322950068709,False
PR001293,2026-03-26,MANDI022,Moga,Sugarcane,3226.0,3755.0,3490.0104886641157,3500.0,Ganna,-0.28541460959669557,True
PR001713,2026-02-06,MANDI056,Ferozepur,Mustard,5162.0,,5668.0,5650.0,सरसों,0.3185840707964602,False
PR003221,2026-07-12,MANDI025,Amritsar,Sugarcane,3122.49,,3445.09,3500.0,गन्ना,-1.568857142857139,True
PR002477,2026-07-16,MANDI007,Patiala,Wheat,2111.614863223387,2612.0,2361.9445278979715,2275.0,Gehun,3.8217374900207255,False
PR006987,2026-02-23,MANDI027,Hisar,Cotton,5837.99,6651.66,6244.83,,Narma,,False
PR005014,2026-07-02,MANDI017,Ambala,Wheat,2161.0,2321.4196950884557,2241.0,2275.0,Wheat,-1.4945054945054945,True
PR009895,2026-05-04,MANDI025,Kurukshetra,Rice,2228.25,2767.63,2498.0,2183.0,paddy,14.429683921209344,False
PR004910,2026-08-07,MANDI029,Jalandhar,Mustard,5358.0,6292.0,5824.86,5650.0,Sarson,3.0948672566371624,False
PR000644,2026-07-16,MANDI008,Hisar,Rice,2021.0,2230.0,2125.45,2183.0,चावल,-2.6362803481447634,True
PR003958,2026-03-28,MANDI030,Ferozepur,Wheat,2255.04,2526.57,2391.0,2275.0,wheat,5.098901098901099,False
PR008902,2026-05-21,MANDI026,Ludhiana,Basmati,2026.89,2337.0,2181.87,2183.0,Basmati,-0.05176362803481948,True
PR011525,2026-02-28,MANDI039,,Mustard,5037.0,5674.25,5355.7508132854855,5650.0,सरसों,-5.207950207336539,True
PR001004,2026-05-01,,Patiala,Sugarcane,3662.0,4409.14,4035.0,3500.0,गन्ना,15.285714285714286,False
PR000254,2026-07-24,MANDI026,,Maize,2154.45,2315.0,,2090.0,Maize,,False
PR006918,2026-05-23,MANDI034,Patiala,Wheat,,2227.32,2146.0,2275.0,WHEAT,-5.670329670329671,True
PR011189,2026-04-08,MANDI055,Ambala,Cotton,5915.88,6549.74,6232.809097933323,6620.0,Narma,-5.84880516717035,True
PR001179,2026-08-12,MANDI038,Amritsar,Cotton,6739.0,7764.71,7251.857163337191,,Narma,,False
PR011463,2026-02-10,MANDI029,Ludhiana,Rice,1924.47,2240.3,2082.39,2183.0,paddy,-4.6087952359138855,True
PR000588,2026-02-16,MANDI018,Ferozepur,Rice,1858.0,2238.0,2048.0,,Chawal,,False
PR003044,2026-01-26,,Ludhiana,Rice,1883.0,2010.7,1947.0,2183.0,Dhaan,-10.81081081081081,True
PR006589,2026-04-27,MANDI056,Amritsar,Wheat,2321.56,2752.36,2537.0,2275.0,wheat,11.516483516483516,False
PR010472,2026-03-29,MANDI018,Fatehabad,Sugarcane,3573.29,3807.97,3690.63,3500.0,Ganne,5.446571428571432,False
PR000872,2026-03-04,MANDI015,Patiala,Rice,1870.15,1998.24,1934.19,2183.0,Dhaan,-11.397617956939989,True
PR001512,2026-02-18,MANDI052,Ludhiana,Sugarcane,3091.0,3665.5,3378.22,3500.0,गन्ना,-3.479428571428577,True
PR006431,2026-04-18,MANDI002,Fatehabad,Wheat,2317.911561555469,2876.0,2596.88,2275.0,GEHUN,14.148571428571433,False
PR011458,2026-08-22,MANDI015,Kurukshetra,Basmati,2087.14,2201.0,2144.1093186763346,2183.0,Basmati,-1.781524568193558,True
PR008498,2026-06-19,MANDI044,Patiala,Mustard,5846.968162774958,6774.45,,5650.0,mustard,,False
PR006818,2026-01-01,MANDI012,Amritsar,Maize,2079.0,2556.57,2317.8546037501774,2090.0,मक्का,10.90213415072619,False
PR007818,2026-06-23,MANDI004,Jalandhar,Sugarcane,3004.82,3597.0,3300.71,3500.0,Ganna,-5.693999999999999,True
PR011847,2026-07-04,MANDI044,Ludhiana,Wheat,2005.11,2174.0,,2275.0,wheat,,False
PR002616,2026-08-08,MANDI010,Karnal,Maize,1890.09,2273.0,2081.77,2090.0,मक्का,-0.39377990430622095,True
PR010641,2026-07-25,MANDI050,Amritsar,Mustard,5124.0,5407.0,,,Mustard,,False
PR006225,2026-04-19,,Ambala,Cotton,6422.0,6926.0,6673.933343382745,6620.0,Kapas,0.8147030722469046,False
PR002009,2026-05-20,MANDI041,Fatehabad,Cotton,6938.76,7526.838043057909,,6620.0,Narma,,False
PR007851,2026-08-31,MANDI023,,Rice,2022.52,2375.0,2198.93,2183.0,Chawal,0.7297297297297222,False
PR002182,2026-09-07,MANDI001,Fatehabad,Maize,2189.15,2453.87,2322.0,2090.0,मक्का,11.10047846889952,False
PR007241,2026-02-12,MANDI047,Moga,Maize,1782.62,1872.2,1827.41,2090.0,मक्का,-12.56411483253588,True
PR006441,2026-04-29,MANDI020,Kurukshetra,Rice,1883.28,2309.0,2096.0,2183.0,Chawal,-3.985341273476867,True
PR004120,2026-08-21,MANDI036,Fatehabad,Maize,2028.43,2177.29,2103.0,,Makki,,False
PR004969,2026-01-22,MANDI004,,Wheat,2181.2,2387.05,2284.0,2275.0,Kanak,0.3956043956043956,False
PR002436,2026-07-22,MANDI003,Bathinda,Cotton,6553.57,8093.0,7323.05,6620.0,कपास,10.62009063444109,False
PR008704,2026-01-03,MANDI049,Bathinda,Rice,2225.74,2390.3004033227157,2308.0,2183.0,Paddy,5.726065048098946,False
PR006571,2026-06-05,MANDI025,Ferozepur,Sugarcane,3137.0,3364.13,3250.37,3500.0,गन्ना,-7.132285714285717,True
PR005012,2026-03-14,,,Cotton,6645.0,7668.0,7156.89,6620.0,कपास,8.110120845921456,False
PR007856,2026-04-06,MANDI007,Patiala,Wheat,2208.96,2421.06,2315.0,,Wheat,,False
PR009659,2026-03-30,MANDI039,Jalandhar,Rice,1918.0,2243.260362136398,,,Dhaan,,False
PR009800,2026-08-08,MANDI056,Kurukshetra,Sugarcane,3456.0,3982.1,3719.0,3500.0,Ganne,6.257142857142857,False
PR011752,2026-02-25,MANDI050,Patiala,Maize,2090.0,2271.0,2180.3,2090.0,Maize,4.320574162679434,False
PR001684,2026-01-04,MANDI031,Fatehabad,Wheat,2187.08,2638.93,2413.0,2275.0,GEHUN,6.065934065934066,False
PR000406,2026-03-19,MANDI027,Patiala,Wheat,2146.0,2338.3417057907895,2242.0,,गेहूं,,False
PR009071,2026-01-19,MANDI020,Bathinda,Maize,1909.37,2070.0,,,corn,,False
PR003876,2026-01-11,,Fatehabad,Basmati,1936.0,2257.0,2096.06,2183.0,Basmati,-3.982592762253782,True
PR003685,2026-04-09,MANDI019,Ambala,Cotton,6434.44,6766.0,6600.06,6620.0,cotton,-0.30120845921449546,True
PR004114,2026-03-02,MANDI044,Fatehabad,Wheat,1977.0,2080.0,2028.84,,Kanak,,False
PR000170,2026-03-08,,Bathinda,Sugarcane,3478.14,4160.0,3819.2,,Ganna,,False
PR009826,2026-01-20,MANDI024,Bathinda,Basmati,2161.0,,2328.0,2183.0,Basmati,6.642235455794777,False
PR004726,2026-03-11,MANDI039,Ferozepur,Wheat,1967.0,2275.0,2121.0,2275.0,WHEAT,-6.769230769230769,True
PR004028,2026-07-13,MANDI038,Sirsa,Wheat,2191.37,2574.0,2382.62,,Gehun,,False
PR009962,2026-01-02,MANDI035,Ludhiana,Sugarcane,3572.95,4096.59,3834.77,3500.0,sugarcane,9.564857142857143,False
PR001401,2026-07-31,MANDI037,Kurukshetra,Wheat,2036.26,2509.78,2273.0,2275.0,Kanak,-0.0879120879120879,True
PR002782,2026-06-29,MANDI036,,Sugarcane,3010.08,3440.0,3225.0,3500.0,गन्ना,-7.857142857142857,True
PR006406,2026-04-06,MANDI016,Ferozepur,Wheat,2325.5,2569.0,2447.24,2275.0,WHEAT,7.570989010989002,False
PR010227,2026-04-08,MANDI024,,Wheat,2293.77,2542.35,2418.06,,Wheat,,False
PR005345,2026-08-31,MANDI044,Ferozepur,Maize,1830.9413948591261,2199.4,2015.1725629784892,2090.0,Maize,-3.580260144569896,True
PR005793,2026-05-01,,Fatehabad,Wheat,2255.88,2586.65,2421.0,2275.0,Gehun,6.417582417582418,False
PR004088,2026-05-19,MANDI044,Moga,Mustard,5897.91,6822.92,6360.42,5650.0,Mustard,12.573805309734515,False
PR007113,2026-01-11,MANDI032,Ludhiana,Sugarcane,,4117.0,3853.0,3500.0,Ganne,10.085714285714285,False
PR011304,2026-05-20,MANDI040,Ambala,Rice,2254.85,2486.13,2370.0,2183.0,Rice,8.566193311956024,False
PR001892,2026-07-29,MANDI047,Patiala,Mustard,5182.290504844934,5765.0,5473.64,5650.0,mustard,-3.121415929203534,True
PR007954,2026-01-28,MANDI030,Jalandhar,Sugarcane,3259.0,3585.1,3422.0,,गन्ना,,False
PR000565,2026-02-23,MANDI028,Amritsar,Maize,2017.53,2370.122312878472,2193.82,2090.0,Makka,4.967464114832543,False
PR009937,2026-04-04,MANDI049,Ludhiana,Mustard,5480.04,6539.0,,5650.0,Mustard,,False
PR007672,2026-01-20,MANDI009,Jalandhar,Mustard,,6301.11,5683.0,5650.0,Mustard,0.584070796460177,False
PR010623,2026-02-27,MANDI030,Sirsa,Maize,1825.78,1941.0,1883.0,2090.0,मक्का,-9.904306220095693,True
PR004224,2026-05-20,,Hisar,Mustard,4923.0,5237.49,5080.24,5650.0,Mustard,-10.084247787610623,True
PR000078,2026-01-17,MANDI052,Moga,Mustard,5760.2,6105.98,,5650.0,Mustard,,False
PR003024,2026-04-16,MANDI015,Patiala,Wheat,2165.42,2569.57,2367.49,,गेहूं,,False
PR003793,2026-03-27,MANDI016,Sirsa,Wheat,2149.017276157358,2499.73,2324.37,2275.0,गेहूं,2.1701098901098854,False
PR008486,2026-08-19,,Patiala,Mustard,5818.43,7075.0,6447.0,5650.0,सरसों,14.106194690265486,False
PR008192,2026-06-21,MANDI017,,Wheat,2200.0,2468.49,2334.14,2275.0,गेहूं,2.599560439560434,False
PR007748,2026-07-28,MANDI030,Sirsa,Mustard,5454.0,6487.99,5971.06,5650.0,Mustard,5.682477876106202,False
PR004765,2026-02-14,MANDI036,Sirsa,Rice,2118.75,2408.27,2264.0,2183.0,Rice,3.710490151168117,False
PR009747,2026-04-28,MANDI047,Amritsar,Rice,2071.0,2270.0,2170.0,2183.0,Dhaan,-0.5955107650022904,True
PR003932,2026-04-26,MANDI005,Kurukshetra,Sugarcane,3343.06,3812.3,3577.68,,Ganne,,False
PR005560,2026-01-27,MANDI020,Amritsar,Mustard,5443.47,6285.73,5864.6,5650.0,Sarson,3.7982300884955813,False
PR004394,2026-06-08,MANDI050,Ludhiana,Basmati,,2213.89,2092.0,2183.0,Basmati,-4.168575355016033,True
PR010146,2026-08-16,MANDI042,,Maize,2030.07,2204.9,2117.0,2090.0,Corn,1.291866028708134,False
PR004746,2026-08-31,MANDI047,Amritsar,Sugarcane,3261.17,3576.4,3418.78,3500.0,sugarcane,-2.320571428571423,True
PR011781,2026-01-24,,Bathinda,Wheat,1942.7611017150698,2070.97,,2275.0,गेहूं,,False
PR003110,2026-08-31,MANDI036,Ambala,Mustard,5526.02,6724.95,6125.48,5650.0,mustard,8.41557522123893,False
PR011598,2026-08-31,MANDI010,Ferozepur,Rice,1939.0,,,2183.0,Dhaan,,False
PR003694,2026-03-26,MANDI018,Ambala,Maize,1992.0,2291.49,2141.94,2090.0,Makka,2.485167464114835,False
PR009191,2026-07-26,MANDI007,,Maize,2175.41,2654.0,2414.83,2090.0,मक्का,15.54210526315789,False
PR004514,2026-08-23,MANDI017,Ludhiana,Maize,2178.62,2336.0,2257.0,2090.0,Makka,7.99043062200957,False
PR004679,2026-07-16,MANDI042,Fatehabad,Maize,1851.0,2082.38,1966.58,2090.0,Makka,-5.9052631578947405,True
PR007313,2026-01-19,MANDI005,Kurukshetra,Maize,1995.16,,2213.58,,Makki,,False
PR009690,2026-08-30,MANDI057,Ambala,Maize,2043.0,2266.0,2154.0,2090.0,Corn,3.062200956937799,False
PR011682,2026-04-26,MANDI001,Kurukshetra,Maize,1814.0,,1958.6068949349913,2090.0,मक्का,-6.286751438517165,True
PR008067,2026-01-22,MANDI007,Hisar,Cotton,6429.0,7185.9,6807.42,,cotton,,False
PR011890,2026-07-15,MANDI011,Karnal,Maize,1969.02,,2194.0,2090.0,Maize,4.976076555023924,False
PR009251,2026-05-03,MANDI001,Kurukshetra,Wheat,2000.96,2163.17,2082.0,,गेहूं,,False
PR001933,2026-06-21,MANDI034,Karnal,Cotton,5712.85,6458.87,6086.0,,Narma,,False
PR000623,2026-04-06,MANDI056,Jalandhar,Sugarcane,3611.22,3965.0,3788.0,3500.0,sugarcane,8.228571428571428,False
PR007054,2026-06-19,MANDI030,Hisar,Maize,2073.38,2210.85,,2090.0,Makki,,False
PR006833,2026-06-27,MANDI019,Moga,Wheat,2295.08,2700.0,2497.29,,Gehun,,False
PR002223,2026-03-11,MANDI041,Bathinda,Sugarcane,2991.0,3541.47,3266.38,3500.0,Ganna,-6.67485714285714,True
PR006321,2026-05-11,MANDI017,Moga,Maize,1827.0,2275.7,2051.21,2090.0,Maize,-1.8559808612440176,True
PR005853,2026-05-26,MANDI022,Jalandhar,Mustard,,6168.0,5754.06,5650.0,Sarson,1.8417699115044317,False
PR008246,2026-05-20,MANDI016,Ludhiana,Maize,2123.73,2605.8338654624276,2365.0,2090.0,corn,13.157894736842104,False
PR010344,2026-03-25,,Jalandhar,Sugarcane,3371.6316366350657,3655.0,3513.0,,गन्ना,,False
PR000522,2026-01-29,MANDI051,Bathinda,Sugarcane,3426.0,4074.0,3749.804557918297,3500.0,sugarcane,7.137273083379919,False
PR007505,2026-04-15,MANDI051,Karnal,Sugarcane,3122.29,3604.75,3364.0,3500.0,sugarcane,-3.8857142857142852,True
PR009492,2026-07-31,MANDI040,Fatehabad,Cotton,6286.4,7091.17,,6620.0,कपास,,False
PR007239,2026-02-27,MANDI055,Bathinda,Mustard,5924.71,7143.63,6534.17,,Sarson,,False
PR003585,2026-08-21,MANDI052,Patiala,Mustard,5666.35,,6295.78,5650.0,सरसों,11.429734513274331,False
PR003873,2026-08-07,MANDI001,Jalandhar,Wheat,2195.12,2537.0,2366.2,,WHEAT,,False
PR007258,2026-02-20,MANDI007,Kurukshetra,Cotton,6873.72,7540.96,7207.0,6620.0,Kapas,8.867069486404834,False
PR003282,2026-03-16,MANDI043,Bathinda,Wheat,2327.6694723383716,2797.58,2562.62,2275.0,Wheat,12.642637362637357,False
PR011705,2026-05-16,MANDI029,Fatehabad,Rice,2003.15,2285.366030340653,2144.26,2183.0,धान,-1.7746220797068155,True
PR004173,2026-08-04,MANDI028,Kurukshetra,Wheat,2144.0,2475.32,2309.54,2275.0,गेहूं,1.5182417582417567,False
PR009657,2026-03-18,MANDI030,,Sugarcane,3285.85,3961.9925570436603,3624.0,3500.0,Ganne,3.5428571428571427,False
PR008491,2026-04-12,MANDI037,Hisar,Maize,1824.57,2108.74,1966.66,2090.0,मक्का,-5.901435406698561,True
PR007440,2026-02-12,MANDI041,Ludhiana,Wheat,2385.0,2866.0,2625.3,2275.0,Kanak,15.397802197802205,False
PR008515,2026-01-09,MANDI048,,Wheat,1960.4581069914816,2322.0,2141.0,2275.0,Wheat,-5.8901098901098905,True
PR008482,2026-06-29,,Moga,Mustard,4853.1,5683.14,5268.0,,mustard,,False
PR004820,2026-06-21,MANDI036,Moga,Cotton,6479.46,7339.16,6909.31,6620.0,Narma,4.370241691842907,False
PR009121,2026-02-15,MANDI006,Hisar,Sugarcane,3344.0,,3752.56,,Ganna,,False
PR007853,2026-01-26,MANDI004,Karnal,Maize,1835.86,2011.7,1923.78,2090.0,Maize,-7.9531100478468915,True
PR004388,2026-08-13,MANDI035,Moga,Cotton,6250.16,7233.38,6741.77,6620.0,कपास,1.8394259818731182,False
PR005868,2026-09-03,MANDI004,Fatehabad,Maize,2162.68,,2323.23,2090.0,Corn,11.15933014354067,False
PR001819,2026-05-08,MANDI013,Patiala,Maize,1955.0,2328.47,2141.66,2090.0,Maize,2.4717703349282227,False
PR009834,2026-03-11,MANDI057,Bathinda,Sugarcane,3395.0,4126.75,3761.0,,Ganne,,False
PR007095,2026-06-22,MANDI039,Karnal,Cotton,6938.0,7668.56,7303.17,6620.0,Cotton,10.319788519637463,False
PR006736,2026-02-20,,Karnal,Maize,,2232.56,2056.0,2090.0,मक्का,-1.6267942583732056,True
PR004795,2026-02-09,MANDI016,Ferozepur,Rice,1906.94,2028.7322589085868,1967.84,2183.0,Paddy,-9.856161245991759,True
PR006787,2026-01-31,,Jalandhar,Maize,1782.32,2216.0,1999.0,,Makka,,False
PR011126,2026-01-18,MANDI030,Bathinda,Rice,,2251.68,2073.0,,Dhaan,,False
PR000112,2026-03-08,,Bathinda,Wheat,2178.85,2520.39,,2275.0,wheat,,False
PR000272,2026-04-23,MANDI016,,Wheat,2045.0,2233.96,2139.31,2275.0,Kanak,-5.964395604395607,True
PR002611,2026-08-29,,Ludhiana,Mustard,4876.65,5205.0,5040.916790953018,5650.0,Mustard,-10.780233788442162,True
PR003976,2026-02-10,MANDI004,Jalandhar,Mustard,5658.69,6522.0,6090.37,,सरसों,,False
PR011223,2026-02-24,MANDI027,Jalandhar,Maize,1980.0,2145.0,2062.7,2090.0,मक्का,-1.3062200956937886,True
PR011302,2026-05-08,MANDI014,Amritsar,Wheat,2009.0,2275.0,2142.15,2275.0,Wheat,-5.839560439560436,True
PR010307,2026-04-10,,Ambala,Sugarcane,3360.5210654531647,,3776.27,3500.0,Ganna,7.89342857142857,False
PR007298,2026-03-28,MANDI017,Ambala,Rice,2043.44,2322.0,2183.0,2183.0,चावल,0.0,False
PR008058,2026-09-08,MANDI009,Ambala,Wheat,2106.27,2213.0,2159.8305998808305,2275.0,WHEAT,-5.062391214029429,True
PR004160,2026-06-12,MANDI040,Kurukshetra,Sugarcane,3580.0,4309.0,3944.36,3500.0,sugarcane,12.696000000000005,False
PR009381,2026-02-11,MANDI001,Ludhiana,Rice,1865.52,1992.0,1928.95,2183.0,Rice,-11.637654603756296,True
PR005402,2026-06-03,MANDI021,,Maize,1804.39,2074.5,1939.44,,corn,,False
PR006327,2026-03-22,MANDI001,Ludhiana,Sugarcane,3021.0,3379.19,3199.85,,Ganne,,False
PR008976,2026-06-23,MANDI056,Ferozepur,Sugarcane,2985.49,3652.0,3318.57,,गन्ना,,False
PR009862,2026-02-11,MANDI052,Ludhiana,Cotton,5956.0,6533.94,6245.0,6620.0,Kapas,-5.664652567975831,True
PR003055,2026-01-30,MANDI027,Kurukshetra,Sugarcane,2991.41,3369.92,3181.0,3500.0,Ganne,-9.114285714285714,True
PR007084,2026-02-17,MANDI038,Ambala,Cotton,5778.87,6074.32,5927.0,,Narma,,False
PR009735,2026-01-02,MANDI008,Karnal,Wheat,2037.423704102989,2539.0,2288.41,2275.0,Wheat,0.5894505494505431,False
PR011007,2026-05-12,MANDI001,Bathinda,Maize,1895.69,2269.0,2082.0,2090.0,मक्का,-0.3827751196172249,True
PR004190,2026-01-03,MANDI043,Bathinda,Rice,1989.4,2093.0,2041.0,2183.0,Paddy,-6.504809894640403,True
PR001413,2026-03-27,MANDI026,Fatehabad,Cotton,5699.890195156439,6589.64,6144.76,6620.0,Kapas,-7.1788519637462205,True
PR009983,2026-02-23,MANDI036,Sirsa,Rice,1865.58,2011.47,1938.53,,धान,,False
PR004642,2026-06-05,MANDI039,Ambala,Rice,2266.0,2804.0,2534.78,2183.0,चावल,16.114521300961986,False
PR007957,2026-07-02,MANDI045,Fatehabad,Rice,2014.0,2242.08,2128.09,2183.0,धान,-2.5153458543288987,True
PR007584,2026-07-13,MANDI056,Kurukshetra,Maize,1928.42,2099.56,2013.99,2090.0,Makka,-3.636842105263158,True
PR010381,2026-03-28,MANDI016,Fatehabad,Sugarcane,3440.81,3899.0,3670.0,3500.0,गन्ना,4.857142857142857,False
PR009617,2026-04-03,MANDI029,Moga,Rice,2133.895713812686,2349.0,2241.34,2183.0,धान,2.672469079248747,False
PR011245,2026-08-20,MANDI041,Sirsa,Rice,2227.33,2523.0,2375.0,2183.0,Paddy,8.795235913879981,False
PR002072,2026-04-01,MANDI012,Sirsa,Cotton,6098.98,7435.45,6767.212764113795,6620.0,कपास,2.22375776606941,False
PR000296,2026-04-19,MANDI033,Bathinda,Wheat,2167.0,2294.379851251788,2231.0,2275.0,Kanak,-1.934065934065934,True
PR011848,2026-01-28,MANDI050,Ludhiana,Sugarcane,3110.69,3605.1170619386285,3358.0,3500.0,गन्ना,-4.057142857142857,True
PR005680,2026-01-01,MANDI057,,Wheat,2057.0,2516.3887336464795,2286.56,,Gehun,,False
PR003383,2026-04-17,MANDI047,Kurukshetra,Rice,2190.23,2385.0,2288.0,2183.0,Dhaan,4.809894640403115,False
PR005423,2026-02-02,MANDI032,Karnal,Rice,2022.22,2130.07,2076.0,2183.0,Rice,-4.901511681172698,True
PR008301,2026-08-15,,Moga,Cotton,6679.17,7291.0,6985.0,6620.0,cotton,5.5135951661631415,False
PR000672,2026-05-05,MANDI010,Ambala,Wheat,2167.0,2317.0,2242.04,,WHEAT,,False
PR006461,2026-01-21,MANDI017,Ludhiana,Maize,2097.83,2419.0,2259.0,2090.0,corn,8.086124401913876,False
PR006338,2026-04-11,MANDI025,,Sugarcane,3626.36,4147.0,3886.44,,Ganne,,False
PR002746,2026-01-14,MANDI007,,Basmati,1981.07,2131.93,2056.5,2183.0,Basmati,-5.794777828676134,True
PR002881,2026-03-28,MANDI009,Amritsar,Rice,2236.44,2580.65,2408.55,2183.0,Chawal,10.332111772789746,False
PR005753,2026-03-05,MANDI049,,Mustard,5051.11,5823.71,5437.41,5650.0,mustard,-3.7626548672566393,True
PR008178,2026-05-06,MANDI008,Fatehabad,Mustard,5893.0,6706.298602603891,,,Sarson,,False
PR009549,2026-05-12,MANDI009,Jalandhar,Sugarcane,3280.0,3864.61,3572.15,3500.0,Ganne,2.061428571428574,False
PR002866,2026-03-13,,,Sugarcane,3273.0,3601.0,3436.56,3500.0,Ganna,-1.81257142857143,True
PR003390,2026-04-02,MANDI034,Fatehabad,Maize,2011.34,2232.84,2122.09,,Makka,,False
PR003177,2026-02-15,MANDI036,Karnal,Rice,,2026.3,1957.29,,Paddy,,False
PR003802,2026-01-06,MANDI057,,Rice,2055.0,2406.06,2230.49,2183.0,Dhaan,2.175446633073742,False
PR008043,2026-04-12,MANDI021,Sirsa,Maize,1821.0,2041.56,1931.0,,Corn,,False
PR011038,2026-07-07,MANDI057,Sirsa,Cotton,6753.0,7376.0,7064.44,6620.0,cotton,6.713595166163136,False
PR007948,2026-06-28,MANDI050,Karnal,Cotton,5837.0,,6492.68,6620.0,कपास,-1.9232628398791498,True
PR011386,2026-08-29,MANDI054,,Mustard,5347.9,6346.74,5847.32,5650.0,mustard,3.4923893805309683,False
PR005789,2026-06-19,MANDI023,Hisar,Rice,2034.35,2467.86,2251.11,2183.0,Rice,3.1200183234081598,False
PR009161,2026-03-26,MANDI022,Fatehabad,Cotton,,6120.0,5958.51,6620.0,कपास,-9.99229607250755,True
PR009730,2026-02-25,MANDI034,Karnal,Wheat,2136.0,2499.78,2318.0,2275.0,गेहूं,1.8901098901098903,False
PR011749,2026-04-18,MANDI028,Sirsa,Rice,2016.08,2181.0,2098.44,2183.0,धान,-3.873568483737973,True
PR005207,2026-08-02,MANDI027,,Wheat,,2290.39,2217.88,2275.0,GEHUN,-2.5107692307692258,True
PR000204,2026-04-15,MANDI028,Ambala,Cotton,5682.944964495343,6920.29,6301.62,6620.0,Cotton,-4.809365558912388,True
PR006794,2026-01-09,MANDI014,Ferozepur,Cotton,6531.0,7808.0,7169.324738259747,6620.0,कपास,8.29795677129528,False
PR003852,2026-03-10,MANDI027,,Wheat,2251.0,2418.3595367479147,2334.88,2275.0,Gehun,2.632087912087917,False
PR001142,2026-03-21,MANDI021,Fatehabad,Sugarcane,3377.46,3648.02,3513.0,3500.0,sugarcane,0.37142857142857144,False
PR011947,2026-09-08,MANDI042,Karnal,Cotton,6465.53,6918.76,6692.148814934776,,Kapas,,False
PR002275,2026-06-03,MANDI026,Hisar,Cotton,6488.48,7423.0,6955.96,6620.0,cotton,5.074924471299094,False
PR000789,2026-08-19,MANDI035,Fatehabad,Sugarcane,3402.0,3793.19,3598.0,3500.0,Ganne,2.8000000000000003,False
PR004675,2026-05-02,,,Maize,,2086.0,1939.03,2090.0,corn,-7.223444976076557,True
PR006368,2026-04-01,,Karnal,Sugarcane,3429.0,4083.0,3756.0,3500.0,Ganne,7.314285714285715,False
PR001869,2026-01-03,MANDI045,Bathinda,Wheat,2261.0,2519.23,2390.07,2275.0,WHEAT,5.058021978021985,False
PR000281,2026-04-25,MANDI035,,Rice,2235.0,2765.86,2500.18,2183.0,Rice,14.529546495648182,False
PR003844,2026-01-12,MANDI023,Karnal,Maize,2090.42,2422.88,2256.65,2090.0,Makka,7.97368421052632,False
PR003161,2026-05-14,MANDI022,Kurukshetra,Maize,1935.0,2364.96,2150.0,2090.0,मक्का,2.8708133971291865,False
PR010466,2026-09-05,MANDI034,Amritsar,Rice,1890.0,2200.0,2044.97,2183.0,Dhaan,-6.322950068712779,True
PR000964,2026-07-27,MANDI052,Sirsa,Sugarcane,3103.43,3685.0,3394.131752285398,3500.0,sugarcane,-3.0248070775600615,True
PR010271,2026-08-25,MANDI039,Kurukshetra,Wheat,2368.0,2582.8332879050845,2475.0,2275.0,WHEAT,8.791208791208792,False
PR006428,2026-04-27,MANDI035,Ambala,Cotton,6169.08,6754.0,6461.47,6620.0,Kapas,-2.394712990936552,True
PR009585,2026-03-11,MANDI055,Amritsar,Rice,2149.07,,2336.0,2183.0,Paddy,7.008703618873111,False
PR001102,2026-07-12,MANDI039,,Cotton,6569.66,8118.98,7344.32,6620.0,Cotton,10.941389728096672,False
PR001548,2026-01-03,MANDI027,Amritsar,Sugarcane,3558.21,3914.77,3736.490717600901,,Ganna,,False
PR003565,2026-04-15,MANDI025,Bathinda,Rice,2067.45,2443.38,2255.4162009942806,2183.0,Dhaan,3.3172790194356683,False
PR009465,2026-06-17,MANDI003,Ambala,Rice,1864.06,2156.07,2010.0,2183.0,Paddy,-7.924874026568942,True
PR000880,2026-06-10,,,Basmati,1989.49,2096.56,2043.03,2183.0,Basmati,-6.411818598259278,True
PR005698,2026-02-25,MANDI017,Ludhiana,Sugarcane,3475.13,4234.07,3854.6,3500.0,गन्ना,10.131428571428568,False
PR010895,2026-05-11,MANDI042,Bathinda,Mustard,5468.0,6336.0,5902.0,5650.0,सरसों,4.460176991150442,False
PR010308,2026-03-10,MANDI057,Jalandhar,Mustard,5223.0,5621.51,5422.42,5650.0,Sarso,-4.02796460176991,True
PR006301,2026-02-23,,Ambala,Sugarcane,3569.32,4326.699595872143,3948.01,,Ganna,,False
PR002449,2026-03-12,MANDI001,Kurukshetra,Mustard,5499.0,5957.33,5728.0,,Sarso,,False
PR005111,2026-07-22,MANDI025,Kurukshetra,Cotton,5661.0,6298.58,5980.0,6620.0,Narma,-9.667673716012084,True
PR002503,2026-09-05,MANDI037,Kurukshetra,Mustard,5824.31,6431.84,,5650.0,mustard,,False
