quantity_raw_numeric,arrival_quantity_qtl,unit_clean,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_raw,data_quality_flag
-2.9198000000000004,-2.9198000000000004,QTL,ARR0006624,2026-07-12,MANDI047,Maize,Hybrid,-291.98,KG,85.0,Makki,OK
442.48,442.48,QTL,ARR0009307,2026-05-11,MANDI050,Maize,Hybrid,44248.0,kg,78.0,Maize,OK
260.06,260.06,QTL,ARR0023723,2026-08-09,MANDI039,Rice,,26.006,Tonnes,,Chawal,OK
388.84,388.84,QTL,ARR0008491,2026-02-17,MANDI046,Cotton,Local,38884.0,KG,12.0,cotton,OK
176.29,176.29,QTL,ARR0009868,2026-01-22,MANDI033,Mustard,,176.29 qtl,,40.0,mustard,OK
396.44,396.44,QTL,ARR0002736,2026-05-02,MANDI026,Sugarcane,Local,39.644,Tonnes,61.0,Ganna,OK
457.33,457.33,QTL,ARR0005670,2026-02-16,MANDI029,Maize,Local,45733.0,kg,,corn,OK
121.61,121.61,QTL,ARR0012032,2026-07-13,MANDI046,Sugarcane,Hybrid,121.61,Quintals,85.0,गन्ना,OK
282.22,282.22,QTL,ARR0024458,2026-02-27,MANDI057,Sugarcane,Local,282.22 qtl,,136.0,sugarcane,OK
433.35,433.35,QTL,ARR0002379,2026-02-24,MANDI039,Sugarcane,Hybrid,43335.0,KGS,47.0,गन्ना,OK
495.58,495.58,QTL,ARR0015624,2026-01-31,MANDI021,Sugarcane,Pusa-1121,495.58 qtl,,68.0,Ganne,OK
232.2,232.2,QTL,ARR0004173,2026-02-22,MANDI048,Wheat,Premium,232.2,Q,18.0,Gehun,OK
352.48,352.48,QTL,ARR0012392,2026-03-29,MANDI051,Maize,Premium,352.48 qtl,,69.0,Makki,OK
244.07,244.07,QTL,ARR0012743,2026-04-22,MANDI017,Sugarcane,Premium,24407.0,KGS,141.0,Sugarcane,OK
172.41,172.41,QTL,ARR0016104,2026-07-17,MANDI037,Wheat,PBW-343,17.241,T,,Kanak,OK
464.81,464.81,QTL,ARR0021059,2026-09-01,MANDI005,Mustard,Pusa-1121,46.481,Tonnes,98.0,Sarso,OK
167.89,167.89,QTL,ARR0014011,2026-04-05,MANDI015,Mustard,Pusa-1121,"16,789.0 KG",,7.0,सरसों,OK
178.63,178.63,QTL,ARR0000366,2026-08-05,MANDI008,Maize,Pusa-1121,17863.0,Kgs,49.0,Makki,OK
80.51,80.51,QTL,ARR0002104,2026-02-02,MANDI028,Maize,Local,8051.000000000001,kg,,Makki,OK
466.65,466.65,QTL,ARR0020144,2026-04-21,MANDI041,Rice,Hybrid,466.65 qtl,,59.0,धान,OK
351.4,351.4,QTL,ARR0000690,2026-07-26,MANDI053,Cotton,HD-2967,351.4 qtl,,118.0,Cotton,OK
330.45000000000005,330.45000000000005,QTL,ARR0018222,2026-05-27,MANDI021,Wheat,PBW-343,33.045,Tonnes,78.0,Kanak,OK
12.8,12.8,QTL,ARR0023129,2026-08-08,MANDI024,Mustard,Premium,1280.0,Kgs,24.0,Mustard,OK
368.35,368.35,QTL,ARR0019260,2026-07-21,MANDI030,Rice,Hybrid,"36,835.0 KG",,80.0,धान,OK
428.69,428.69,QTL,ARR0009733,2026-01-10,MANDI024,Rice,Hybrid,428.69,Quintals,66.0,paddy,OK
159.55,159.55,QTL,ARR0005711,2026-05-18,MANDI033,Rice,Pusa-1121,159.55,Qtl,26.0,Paddy,OK
142.81,142.81,QTL,ARR0016035,2026-05-29,MANDI042,Wheat,Hybrid,142.81,Q,94.0,Wheat,OK
416.98,416.98,QTL,ARR0020885,2026-01-28,MANDI039,Sugarcane,Pusa-1121,416.98,Qtl,130.0,Ganna,OK
61.28,61.28,QTL,ARR0015229,2026-07-04,MANDI050,Rice,Hybrid,6.128,T,,Rice,OK
496.41,496.41,QTL,ARR0001094,2026-08-01,MANDI047,Mustard,HD-2967,496.41,qtl,60.0,सरसों,OK
402.07,402.07,QTL,ARR0018966,2026-02-24,MANDI022,Wheat,Local,402.07,qtl,82.0,GEHUN,OK
369.55,369.55,QTL,,2026-02-19,MANDI023,Cotton,Local,369.55,Qtl,34.0,cotton,OK
473.89,473.89,QTL,ARR0015900,2026-09-06,MANDI037,Sugarcane,PBW-343,47.388999999999996,MT,44.0,Sugarcane,OK
99.75,99.75,QTL,ARR0016545,2026-06-19,MANDI010,Rice,,99.75 qtl,,62.0,Dhaan,OK
319.88,319.88,QTL,ARR0000204,2026-07-10,MANDI047,Sugarcane,HD-2967,31.988,MT,76.0,Sugarcane,OK
155.29,155.29,QTL,ARR0020325,2026-06-25,MANDI019,Wheat,PBW-343,155.29,Q,41.0,Gehun,OK
322.14,322.14,QTL,ARR0023051,2026-06-04,MANDI057,Cotton,Pusa-1121,32.214,MT,143.0,कपास,OK
226.18,226.18,QTL,ARR0024389,2026-03-13,MANDI011,Cotton,PBW-343,22618.0,Kgs,,Cotton,OK
252.55,252.55,QTL,ARR0004934,2026-01-24,MANDI053,Sugarcane,,252.55 qtl,,60.0,Ganna,OK
214.98,214.98,QTL,ARR0010007,2026-07-21,MANDI032,Cotton,Pusa-1121,214.98,Qtl,121.0,Cotton,OK
426.79,426.79,QTL,ARR0001231,2026-02-28,MANDI011,Cotton,HD-2967,426.79 qtl,,139.0,Narma,OK
-333.65,-333.65,QTL,ARR0015797,2026-07-07,MANDI051,Cotton,Hybrid,-333.65,Qtl,57.0,Cotton,OK
184.5,184.5,QTL,ARR0019431,2026-04-12,MANDI006,Sugarcane,Premium,18450.0,KGS,5.0,Ganna,OK
27.96,27.96,QTL,,2026-07-26,MANDI051,Rice,Hybrid,"2,796.0 KG",,72.0,Rice,OK
218.87,218.87,QTL,ARR0019300,2026-02-15,MANDI012,Mustard,,21887.0,Kilo,120.0,Sarso,OK
458.84,458.84,QTL,ARR0024571,2026-03-31,MANDI017,Wheat,,"45,884.0 KG",,17.0,Wheat,OK
71.61,71.61,QTL,ARR0023022,2026-04-04,MANDI004,Mustard,,7161.0,Kgs,40.0,सरसों,OK
469.67,469.67,QTL,ARR0021946,2026-02-18,MANDI040,Cotton,Local,469.67,Qtl,43.0,कपास,OK
349.66,349.66,QTL,ARR0004252,2026-06-29,MANDI011,Wheat,,34.966,tonnes,149.0,Wheat,OK
193.32,193.32,QTL,ARR0015021,2026-01-25,MANDI004,Wheat,Hybrid,193.32,Qtl,,गेहूं,OK
364.45,364.45,QTL,ARR0013441,2026-01-31,MANDI025,Cotton,PBW-343,364.45,Quintals,147.0,cotton,OK
337.35,337.35,QTL,ARR0012227,2026-07-15,MANDI006,Mustard,PBW-343,33.735,MT,30.0,Sarson,OK
460.99,460.99,QTL,ARR0019110,2026-02-28,MANDI008,Wheat,Pusa-1121,460.99 qtl,,77.0,Kanak,OK
116.32,116.32,QTL,ARR0020675,2026-06-13,MANDI003,Cotton,PBW-343,116.32,Qtl,67.0,Narma,OK
135.96,135.96,QTL,ARR0004335,2026-05-27,MANDI031,Maize,HD-2967,13.596,T,92.0,मक्का,OK
312.7,312.7,QTL,ARR0010745,2026-08-19,MANDI039,Maize,Hybrid,31.27,Tonnes,46.0,Corn,OK
206.23,206.23,QTL,ARR0016768,2026-04-10,MANDI010,Wheat,HD-2967,20623.0,Kgs,109.0,Gehun,OK
439.23,439.23,QTL,ARR0013681,2026-03-06,MANDI029,Basmati,PBW-343,439.23 qtl,,8.0,Basmati,OK
476.3,476.3,QTL,ARR0007486,2026-02-23,MANDI004,Wheat,Pusa-1121,47630.0,kg,117.0,Kanak,OK
89.9,89.9,QTL,ARR0012946,2026-03-19,MANDI032,Maize,Pusa-1121,89.9 qtl,,127.0,Makki,OK
188.15,188.15,QTL,ARR0004887,2026-01-19,MANDI015,Cotton,Hybrid,188.15,quintal,91.0,कपास,OK
140.13,140.13,QTL,ARR0000858,2026-07-26,MANDI027,Maize,HD-2967,"14,013.0 KG",,18.0,Makki,OK
98.83,98.83,QTL,ARR0016755,2026-07-25,MANDI041,Cotton,Local,98.83 qtl,,37.0,Cotton,OK
111.23999999999998,111.23999999999998,QTL,ARR0006540,2026-06-05,MANDI057,Cotton,HD-2967,11.123999999999999,tonnes,28.0,cotton,OK
481.22,481.22,QTL,ARR0018946,2026-01-12,MANDI054,Wheat,HD-2967,48122.0,KGS,10.0,Wheat,OK
496.87,496.87,QTL,ARR0020186,2026-05-14,MANDI034,Mustard,HD-2967,49687.0,KGS,99.0,mustard,OK
271.86,271.86,QTL,ARR0021258,2026-07-21,MANDI007,Cotton,Local,271.86,Quintals,61.0,cotton,OK
97.0,97.0,QTL,ARR0012683,2026-05-17,MANDI012,Sugarcane,Hybrid,9.7,T,82.0,गन्ना,OK
364.03,364.03,QTL,ARR0010540,2026-06-07,MANDI006,Mustard,Hybrid,36403.0,kg,,सरसों,OK
271.24,271.24,QTL,ARR0008842,2026-03-24,MANDI006,Sugarcane,Premium,271.24,qtl,48.0,Sugarcane,OK
239.47,239.47,QTL,ARR0006860,2026-09-04,MANDI039,Sugarcane,,23947.0,KG,32.0,गन्ना,OK
309.27,309.27,QTL,ARR0010974,2026-09-04,MANDI051,Cotton,HD-2967,30.927,tonnes,137.0,Cotton,OK
-255.85,-255.85,QTL,ARR0021309,2026-02-16,MANDI001,Wheat,Premium,-255.85,Qtl,,GEHUN,OK
162.72,162.72,QTL,ARR0010626,2026-02-15,MANDI005,Maize,Premium,162.72,Q,,मक्का,OK
79.25,79.25,QTL,ARR0000955,2026-08-19,MANDI009,Wheat,,7.925,MT,110.0,Wheat,OK
102.16,102.16,QTL,ARR0007405,2026-07-27,MANDI021,Maize,HD-2967,102.16,qtl,44.0,Maize,OK
442.24,442.24,QTL,ARR0005945,2026-01-27,MANDI036,Maize,Local,44224.0,Kgs,35.0,Maize,OK
251.0,251.0,QTL,ARR0017000,2026-06-16,MANDI047,Wheat,HD-2967,25100.0,Kgs,110.0,Kanak,OK
307.11,307.11,QTL,ARR0018960,2026-07-30,MANDI022,Sugarcane,Local,307.11,Qtl,,Ganna,OK
14.6,14.6,QTL,ARR0000054,2026-06-28,MANDI007,Mustard,Premium,14.6 qtl,,81.0,Sarso,OK
303.11,303.11,QTL,ARR0006411,2026-05-25,MANDI048,Wheat,Hybrid,303.11,Quintals,39.0,wheat,OK
167.14,167.14,QTL,ARR0019725,2026-09-07,MANDI013,Wheat,Local,"16,714.0 KG",,24.0,गेहूं,OK
492.63,492.63,QTL,ARR0003517,2026-01-20,MANDI001,Maize,,49263.0,kg,81.0,Corn,OK
203.78,203.78,QTL,ARR0019276,2026-05-28,MANDI032,Wheat,Hybrid,203.78 qtl,,25.0,गेहूं,OK
51.37,51.37,QTL,ARR0020030,2026-06-07,MANDI007,Mustard,Hybrid,5137.0,Kgs,20.0,Sarson,OK
208.71000000000004,208.71000000000004,QTL,ARR0011749,2026-08-28,MANDI045,Rice,HD-2967,20.871000000000002,T,47.0,Dhaan,OK
174.4,174.4,QTL,ARR0000490,2026-01-18,MANDI030,Rice,HD-2967,174.4,qtl,15.0,चावल,OK
108.52,108.52,QTL,ARR0013146,2026-02-13,MANDI022,Sugarcane,Local,108.52,qtl,,Ganne,OK
458.78,458.78,QTL,ARR0015936,2026-06-12,MANDI039,Maize,PBW-343,458.78,qtl,42.0,Makka,OK
224.51,224.51,QTL,ARR0018197,2026-02-20,MANDI009,Sugarcane,HD-2967,224.51 qtl,,112.0,Ganna,OK
453.82,453.82,QTL,ARR0023241,2026-05-26,MANDI049,Sugarcane,,453.82,Qtl,50.0,Ganna,OK
434.22,434.22,QTL,ARR0017375,2026-01-17,MANDI054,Mustard,PBW-343,43.422000000000004,Tonnes,72.0,सरसों,OK
-357.34,-357.34,QTL,ARR0022636,2026-03-26,MANDI048,Sugarcane,Local,-357.34,Qtl,89.0,Ganna,OK
417.78,417.78,QTL,ARR0011706,2026-02-16,MANDI010,Sugarcane,Premium,41778.0,kg,103.0,sugarcane,OK
380.31999999999994,380.31999999999994,QTL,ARR0002973,2026-05-16,MANDI050,Maize,Pusa-1121,38.032,T,110.0,Makki,OK
248.69,248.69,QTL,ARR0023782,2026-05-28,MANDI027,Wheat,,248.69,quintal,25.0,Kanak,OK
292.51,292.51,QTL,ARR0002943,2026-08-03,MANDI051,Sugarcane,PBW-343,"29,251.0 KG",,137.0,Ganne,OK
376.44,376.44,QTL,ARR0003164,2026-02-20,MANDI050,Cotton,Hybrid,376.44,Qtl,109.0,कपास,OK
437.38,437.38,QTL,ARR0002619,2026-04-21,MANDI044,Cotton,Hybrid,43738.0,kg,8.0,Cotton,OK
78.1,78.1,QTL,ARR0019997,2026-01-03,MANDI032,Maize,,78.1,qtl,33.0,Maize,OK
377.1,377.1,QTL,ARR0008236,2026-03-30,MANDI021,Maize,,377.1,quintal,100.0,Corn,OK
228.13,228.13,QTL,ARR0011619,2026-07-05,MANDI036,Maize,Local,228.13,qtl,91.0,Makki,OK
309.28,309.28,QTL,ARR0020177,2026-06-15,MANDI022,Maize,Premium,30.927999999999997,tonnes,16.0,मक्का,OK
250.49,250.49,QTL,ARR0011764,2026-04-28,MANDI013,Cotton,Hybrid,25049.0,Kgs,107.0,Cotton,OK
350.51,350.51,QTL,ARR0011578,2026-08-23,MANDI030,Sugarcane,Premium,350.51,Qtl,147.0,Sugarcane,OK
129.07,129.07,QTL,ARR0002855,2026-03-26,MANDI038,Cotton,PBW-343,12.907,tonnes,137.0,cotton,OK
378.76,378.76,QTL,ARR0003440,2026-09-06,MANDI024,Cotton,,37.876,tonnes,,कपास,OK
294.86,294.86,QTL,ARR0001893,2026-07-04,MANDI004,Sugarcane,,294.86 qtl,,45.0,sugarcane,OK
146.77,146.77,QTL,ARR0024898,2026-05-01,MANDI033,Rice,Local,"14,677.000000000002 KG",,,Paddy,OK
299.47,299.47,QTL,ARR0015769,2026-02-21,MANDI046,Maize,Local,299.47,quintal,24.0,corn,OK
357.97,357.97,QTL,ARR0013007,2026-08-31,MANDI005,Rice,Pusa-1121,35.797000000000004,T,25.0,चावल,OK
492.34,492.34,QTL,ARR0011768,2026-02-05,MANDI040,Mustard,Premium,49234.0,Kgs,125.0,Mustard,OK
364.59,364.59,QTL,ARR0017890,2026-08-23,MANDI034,Mustard,Premium,36459.0,Kilo,127.0,सरसों,OK
22.11,22.11,QTL,ARR0000671,2026-05-04,MANDI041,Cotton,PBW-343,2211.0,Kgs,25.0,cotton,OK
384.84,384.84,QTL,ARR0015241,2026-01-02,MANDI039,Mustard,Hybrid,38484.0,Kgs,54.0,mustard,OK
210.33999999999997,210.33999999999997,QTL,ARR0014897,2026-07-01,MANDI038,Cotton,Pusa-1121,21.034,MT,127.0,कपास,OK
304.81,304.81,QTL,ARR0009472,2026-04-12,MANDI052,Cotton,Pusa-1121,30481.0,KG,38.0,कपास,OK
258.66,258.66,QTL,ARR0022498,2026-04-15,MANDI024,Sugarcane,Premium,"25,866.000000000004 KG",,,Ganna,OK
-469.09,-469.09,QTL,ARR0000898,2026-02-13,MANDI030,Cotton,Hybrid,-469.09,Qtl,89.0,Cotton,OK
20.51,20.51,QTL,ARR0003307,2026-03-21,MANDI031,Sugarcane,HD-2967,2.051,Tonnes,65.0,गन्ना,OK
-440.53,-440.53,QTL,ARR0008027,2026-04-04,MANDI025,Wheat,HD-2967,-440.53,Qtl,21.0,Wheat,OK
147.76,147.76,QTL,ARR0010859,2026-06-06,MANDI006,Maize,,147.76,quintal,117.0,Makki,OK
476.4,476.4,QTL,ARR0002891,2026-08-23,MANDI034,Cotton,Pusa-1121,476.4,Q,97.0,Cotton,OK
459.69,459.69,QTL,ARR0014395,2026-06-23,MANDI057,Cotton,HD-2967,45969.0,KG,,Cotton,OK
107.29,107.29,QTL,ARR0021613,2026-06-01,MANDI028,Cotton,Hybrid,10.729000000000001,Tonnes,,Narma,OK
433.47,433.47,QTL,ARR0008398,2026-02-17,MANDI046,Maize,HD-2967,43347.0,Kilo,32.0,Makka,OK
-123.93,-123.93,QTL,ARR0014006,2026-03-20,MANDI018,Cotton,PBW-343,-123.93,Qtl,58.0,Cotton,OK
16.85,16.85,QTL,ARR0016387,2026-07-11,MANDI029,Mustard,Local,16.85,qtl,118.0,Sarson,OK
-1.7896,-1.7896,QTL,ARR0014163,2026-05-19,MANDI006,Sugarcane,Premium,-178.96,KG,119.0,sugarcane,OK
377.16999999999996,377.16999999999996,QTL,ARR0011997,2026-09-05,MANDI001,Sugarcane,Premium,37.717,Tonnes,54.0,गन्ना,OK
198.67,198.67,QTL,ARR0000635,2026-07-11,MANDI012,Sugarcane,HD-2967,198.67,Qtl,9.0,Sugarcane,OK
247.98,247.98,QTL,ARR0012509,2026-05-11,MANDI029,Sugarcane,HD-2967,247.98,Quintals,63.0,Sugarcane,OK
365.25,365.25,QTL,ARR0016916,2026-02-03,MANDI011,Mustard,,365.25 qtl,,53.0,Mustard,OK
495.41,495.41,QTL,,2026-04-04,MANDI037,Rice,,495.41 qtl,,104.0,paddy,OK
424.21,424.21,QTL,ARR0023994,2026-04-14,MANDI001,Rice,Premium,42.421,T,108.0,paddy,OK
480.76,480.76,QTL,ARR0006477,2026-03-19,MANDI046,Sugarcane,HD-2967,480.76,Q,95.0,sugarcane,OK
176.4,176.4,QTL,ARR0015170,2026-04-07,MANDI037,Sugarcane,Pusa-1121,176.4 qtl,,28.0,Ganne,OK
58.39,58.39,QTL,ARR0004178,2026-02-27,MANDI032,Rice,Hybrid,58.39,Quintals,28.0,paddy,OK
487.9,487.9,QTL,ARR0023749,2026-09-09,MANDI016,Mustard,Local,48.79,Tonnes,66.0,Sarso,OK
479.97,479.97,QTL,ARR0011065,2026-01-15,MANDI001,Sugarcane,Local,47.997,T,62.0,Ganna,OK
60.42,60.42,QTL,ARR0019791,2026-06-19,MANDI008,Mustard,PBW-343,60.42,quintal,16.0,सरसों,OK
269.11,269.11,QTL,ARR0010532,2026-05-10,MANDI021,Maize,Pusa-1121,26911.0,KGS,80.0,Corn,OK
46.28,46.28,QTL,ARR0005992,2026-08-09,MANDI012,Mustard,Premium,46.28,Quintals,78.0,सरसों,OK
323.4,323.4,QTL,ARR0021979,2026-04-07,MANDI049,Maize,Local,32339.999999999996,kg,63.0,Makki,OK
138.24,138.24,QTL,ARR0018950,2026-04-28,MANDI056,Mustard,Pusa-1121,13824.0,Kgs,109.0,Mustard,OK
40.45,40.45,QTL,ARR0002582,2026-03-06,MANDI042,Rice,Local,40.45,qtl,47.0,Rice,OK
357.84,357.84,QTL,ARR0023563,2026-08-09,MANDI037,Sugarcane,Premium,35784.0,Kilo,104.0,Ganne,OK
228.58,228.58,QTL,ARR0012000,2026-03-16,MANDI050,Maize,Pusa-1121,"22,858.0 KG",,106.0,Maize,OK
85.18,85.18,QTL,ARR0008386,2026-04-20,MANDI009,Cotton,Pusa-1121,85.18 qtl,,130.0,Cotton,OK
299.44,299.44,QTL,ARR0018992,2026-04-02,MANDI003,Maize,PBW-343,299.44,Qtl,113.0,Corn,OK
108.47,108.47,QTL,ARR0010675,2026-01-17,MANDI010,Mustard,HD-2967,10847.0,KG,43.0,mustard,OK
188.65,188.65,QTL,ARR0009448,2026-02-11,MANDI004,Maize,,188.65 qtl,,150.0,corn,OK
260.89,260.89,QTL,ARR0002105,2026-03-27,MANDI022,Wheat,Premium,260.89,quintal,122.0,Gehun,OK
477.03,477.03,QTL,,2026-01-11,MANDI046,Mustard,Premium,477.03 qtl,,19.0,mustard,OK
21.71,21.71,QTL,ARR0024782,2026-01-07,MANDI022,Wheat,HD-2967,21.71,Quintals,,गेहूं,OK
281.95,281.95,QTL,ARR0003765,2026-05-27,MANDI007,Cotton,Local,28195.0,kg,24.0,Kapas,OK
42.64,42.64,QTL,ARR0004235,2026-04-19,MANDI052,Maize,HD-2967,4264.0,KG,5.0,मक्का,OK
82.82,82.82,QTL,ARR0004995,2026-01-30,MANDI032,Wheat,HD-2967,82.82,quintal,,Kanak,OK
442.01,442.01,QTL,ARR0022328,2026-07-29,MANDI041,Mustard,Local,442.01,quintal,34.0,Sarson,OK
410.24,410.24,QTL,ARR0005058,2026-04-29,MANDI031,Sugarcane,Hybrid,410.24,Q,44.0,गन्ना,OK
-1.3903999999999999,-1.3903999999999999,QTL,ARR0017043,2026-05-01,MANDI048,Cotton,PBW-343,-139.04,KG,139.0,कपास,OK
258.98,258.98,QTL,ARR0004435,2026-04-27,MANDI015,Basmati,HD-2967,25.898000000000003,T,150.0,Basmati,OK
428.89,428.89,QTL,ARR0011677,2026-07-14,MANDI022,Basmati,PBW-343,42889.0,KGS,17.0,Basmati,OK
435.81,435.81,QTL,ARR0000718,2026-01-10,MANDI045,Wheat,PBW-343,435.81,qtl,53.0,Gehun,OK
476.77,476.77,QTL,ARR0003817,2026-08-25,MANDI024,Sugarcane,PBW-343,47.677,MT,86.0,Sugarcane,OK
148.9,148.9,QTL,ARR0006774,2026-05-12,MANDI043,Mustard,PBW-343,"14,890.0 KG",,19.0,Sarson,OK
137.02,137.02,QTL,ARR0011187,2026-09-09,MANDI025,Cotton,Pusa-1121,13702.000000000002,KGS,115.0,Narma,OK
243.89,243.89,QTL,ARR0010739,2026-03-25,MANDI055,Wheat,HD-2967,24.389,T,89.0,Wheat,OK
214.91,214.91,QTL,ARR0014672,2026-06-07,MANDI033,Cotton,PBW-343,21491.0,Kilo,,Kapas,OK
70.41,70.41,QTL,ARR0009814,2026-07-02,MANDI042,Cotton,Local,70.41 qtl,,31.0,Cotton,OK
114.57,114.57,QTL,ARR0020289,2026-07-10,MANDI047,Mustard,Pusa-1121,114.57,Quintals,85.0,Mustard,OK
436.54,436.54,QTL,ARR0024325,2026-03-14,MANDI055,Mustard,Hybrid,43.654,Tonnes,40.0,mustard,OK
-3.278,-3.278,QTL,,2026-07-01,MANDI051,Wheat,Pusa-1121,-327.8,KG,77.0,गेहूं,OK
284.09,284.09,QTL,ARR0006812,2026-03-30,MANDI054,Sugarcane,Pusa-1121,284.09,Q,129.0,Ganna,OK
268.45,268.45,QTL,ARR0003894,2026-04-07,MANDI020,Cotton,Premium,26.845,MT,80.0,कपास,OK
181.8,181.8,QTL,,2026-06-21,MANDI024,Cotton,Local,18180.0,KGS,113.0,कपास,OK
421.67,421.67,QTL,ARR0015130,2026-01-22,MANDI017,Sugarcane,Local,42.167,Tonnes,82.0,Sugarcane,OK
258.86,258.86,QTL,,2026-02-24,MANDI014,Mustard,PBW-343,258.86,quintal,105.0,mustard,OK
252.31,252.31,QTL,ARR0003701,2026-08-28,MANDI007,Rice,HD-2967,25.231,Tonnes,141.0,चावल,OK
407.88,407.88,QTL,ARR0007375,2026-02-12,MANDI042,Wheat,HD-2967,407.88,Q,131.0,Wheat,OK
451.63,451.63,QTL,ARR0018173,2026-03-19,MANDI027,Maize,,45.163,Tonnes,79.0,मक्का,OK
179.31,179.31,QTL,ARR0006315,2026-04-11,MANDI044,Wheat,Premium,17931.0,KGS,140.0,Gehun,OK
69.63,69.63,QTL,ARR0012817,2026-07-16,MANDI049,Mustard,Premium,"6,963.0 KG",,108.0,Sarson,OK
57.08,57.08,QTL,ARR0003646,2026-04-07,MANDI037,Wheat,,"5,708.0 KG",,81.0,WHEAT,OK
171.56,171.56,QTL,ARR0018161,2026-06-02,MANDI044,Cotton,Pusa-1121,171.56,qtl,115.0,कपास,OK
101.61,101.61,QTL,ARR0000193,2026-08-13,MANDI034,Sugarcane,PBW-343,10161.0,KGS,105.0,Ganna,OK
73.28,73.28,QTL,ARR0013415,2026-06-13,MANDI040,Maize,PBW-343,73.28,Q,,Maize,OK
321.49,321.49,QTL,ARR0000817,2026-06-14,MANDI041,Maize,,321.49,Qtl,59.0,Makka,OK
449.09,449.09,QTL,ARR0024767,2026-07-09,MANDI056,Maize,Pusa-1121,449.09,qtl,135.0,Makka,OK
267.34,267.34,QTL,ARR0015811,2026-05-09,MANDI028,Maize,,26733.999999999996,kg,72.0,Corn,OK
209.47,209.47,QTL,ARR0006161,2026-02-04,MANDI039,Mustard,Premium,209.47 qtl,,27.0,Mustard,OK
178.13,178.13,QTL,ARR0015642,2026-05-10,MANDI035,Maize,Pusa-1121,17813.0,KGS,,Corn,OK
386.33,386.33,QTL,ARR0019072,2026-08-22,MANDI044,Maize,Local,386.33,qtl,28.0,मक्का,OK
449.04,449.04,QTL,ARR0004391,2026-02-06,MANDI037,Mustard,PBW-343,44.904,T,19.0,Mustard,OK
493.93,493.93,QTL,ARR0011165,2026-03-23,MANDI037,Rice,Premium,493.93 qtl,,90.0,Paddy,OK
238.16,238.16,QTL,ARR0004928,2026-08-11,MANDI015,Wheat,Hybrid,238.16,quintal,139.0,WHEAT,OK
357.12,357.12,QTL,ARR0005553,2026-07-08,MANDI057,Sugarcane,Local,357.12,Qtl,142.0,Ganne,OK
134.93,134.93,QTL,ARR0010800,2026-07-09,MANDI002,Rice,Hybrid,134.93 qtl,,107.0,Rice,OK
205.2,205.2,QTL,ARR0022820,2026-06-11,MANDI002,Maize,HD-2967,205.2,quintal,13.0,Makka,OK
448.92,448.92,QTL,ARR0000239,2026-08-20,MANDI018,Wheat,PBW-343,448.92 qtl,,45.0,Kanak,OK
63.67,63.67,QTL,ARR0012208,2026-05-20,MANDI013,Rice,Local,63.67,Qtl,40.0,धान,OK
397.77,397.77,QTL,ARR0024820,2026-08-05,MANDI004,Cotton,Hybrid,39777.0,Kilo,117.0,Kapas,OK
445.08,445.08,QTL,ARR0011170,2026-07-11,MANDI015,Maize,Local,445.08,Qtl,25.0,मक्का,OK
301.22,301.22,QTL,ARR0021356,2026-01-03,MANDI002,Wheat,Hybrid,30.122000000000003,MT,,गेहूं,OK
349.39,349.39,QTL,ARR0004237,2026-06-08,MANDI015,Wheat,Premium,34.939,tonnes,,GEHUN,OK
347.7,347.7,QTL,ARR0005619,2026-04-20,MANDI006,Maize,HD-2967,34770.0,Kgs,15.0,Corn,OK
276.69,276.69,QTL,ARR0021951,2026-08-06,MANDI040,Cotton,Local,276.69,qtl,149.0,Cotton,OK
382.69,382.69,QTL,ARR0008641,2026-03-13,MANDI032,Wheat,Hybrid,382.69,Q,16.0,गेहूं,OK
90.94,90.94,QTL,ARR0005098,2026-08-22,MANDI044,Wheat,Hybrid,90.94,Quintals,10.0,Wheat,OK
110.51,110.51,QTL,ARR0014666,2026-05-21,MANDI022,Sugarcane,HD-2967,11.051,T,20.0,Ganne,OK
494.04,494.04,QTL,ARR0002243,2026-02-26,MANDI019,Mustard,Premium,49.404,tonnes,,सरसों,OK
-14.95,-14.95,QTL,ARR0021431,2026-05-27,MANDI033,Wheat,Local,-14.95,Qtl,,wheat,OK
496.94000000000005,496.94000000000005,QTL,ARR0003553,2026-07-10,MANDI034,Cotton,PBW-343,49.694,Tonnes,125.0,Narma,OK
489.59,489.59,QTL,ARR0019390,2026-08-20,MANDI031,Mustard,Premium,489.59,Q,14.0,Sarso,OK
28.53,28.53,QTL,ARR0019745,2026-08-10,MANDI030,Maize,Local,28.53,Qtl,89.0,corn,OK
436.15,436.15,QTL,ARR0024417,2026-03-31,MANDI023,Mustard,HD-2967,436.15,Q,69.0,Sarso,OK
103.87,103.87,QTL,ARR0008329,2026-03-14,MANDI019,Sugarcane,PBW-343,10.387,MT,91.0,Sugarcane,OK
16.25,16.25,QTL,ARR0005629,2026-08-16,MANDI041,Sugarcane,HD-2967,16.25 qtl,,103.0,गन्ना,OK
301.85,301.85,QTL,ARR0010603,2026-07-04,MANDI005,Rice,PBW-343,30.185000000000002,T,105.0,paddy,OK
383.16,383.16,QTL,ARR0004508,2026-02-18,MANDI022,Maize,Pusa-1121,383.16,qtl,53.0,Corn,OK
478.31000000000006,478.31000000000006,QTL,ARR0023718,2026-07-05,MANDI043,Wheat,Hybrid,47.831,Tonnes,125.0,GEHUN,OK
