trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,transit_hours_raw,transit_hours_clean,transit_time_source,distance_km
TRP004981,MANDI041,WH-Central,2026-03-19 01:57:09,2026-03-19 11:27:09,-9.5,536.1,km,RJ-54-AB-2452,DRV464,-9.5,9.5,computed,536.1
TRP008336,MANDI049,WH-South,2026-01-29 00:00:00,2026-01-29 13:16:00,8.2,,,,DRV151,8.2,8.2,reported,
TRP004947,MANDI016,WH-South,2026-06-07 13:13:30,,12.8,699.4,km,UP-46-CD-1599,DRV293,12.8,12.8,reported,699.4
TRP002783,MANDI007,WH-East,2026-04-17 13:53:05,2026-04-18 00:59:05,11.1,547.2,km,UP-42-CD-7397,DRV137,11.1,11.1,reported,547.2
TRP000718,MANDI055,Export-Terminal,2026-03-21 12:10:00,2026-03-22 03:40:16,15.5,482.0596218,miles,HR-29-AB-6129,DRV633,15.5,15.5,reported,775.797831747612
TRP002503,MANDI010,WH-Central,2026-04-08 21:55:00,2026-04-09 19:37:00,21.7 hrs,1093.4,km,DL-94-CD-8108,DRV127,,21.7,computed,1093.4
TRP004361,MANDI024,WH-North,2026-05-14 03:07:46,2026-05-14 11:13:46,8.1,461.8,km,PB-60-CD-9323,DRV727,8.1,8.1,reported,461.8
TRP004172,MANDI040,WH-North,2026-04-12 00:00:00,2026-04-13 20:21:00,23.5,1025.8,km,,DRV819,23.5,23.5,reported,1025.8
TRP008083,MANDI022,WH-Central,2026-01-02 09:46:00,2026-01-03 04:52:00,,1136.3,km,HR-99-DF-5377,DRV376,,19.1,computed,1136.3
TRP000396,MANDI022,WH-Central,2026-01-15 21:38:00,2026-01-16 10:20:59,12.7,693.4,km,RJ-11-AB-5371,,12.7,12.7,reported,693.4
TRP007187,MANDI032,WH-West,2026-03-31 01:22:38,2026-03-31 11:22:38,10.0,467.5,km,PB-15-DF-9986,DRV749,10.0,10.0,reported,467.5
TRP004493,MANDI004,WH-Central,2026-06-17 01:03:00,2026-06-17 06:57:13,5.9 hrs,264.0,km,PB-87-DF-4399,DRV670,,5.903611111111111,computed,264.0
TRP001366,MANDI013,WH-North,2026-06-22 23:35:00,2026-06-23 16:53:28,17.3,1020.9,km,,DRV513,17.3,17.3,reported,1020.9
TRP009906,MANDI051,WH-Central,2026-08-19 01:04:06,2026-08-19 15:10:00,-14.1,819.0,km,,DRV488,-14.1,14.098333333333333,computed,819.0
TRP008788,MANDI006,WH-South,2026-07-23 16:38:00,2026-07-24 06:02:00,13.4,694.5,km,UP-98-BC-9366,DRV278,13.4,13.4,reported,694.5
TRP005918,MANDI001,WH-North,2026-02-03 01:10:00,2026-02-03 22:10:11,21.0,1257.0,km,HR-80-CD-9654,DRV363,21.0,21.0,reported,1257.0
TRP004969,MANDI033,WH-West,2026-01-03 00:00:00,2026-01-04 16:00:47,,534.8761568,miles,RJ-17-DF-4589,,,40.01305555555555,computed,860.797594184512
TRP002915,MANDI002,WH-West,2026-03-17 11:07:07,2026-03-17 13:49:07,2.7,,,HR-10-AB-9385,DRV364,2.7,2.7,reported,
TRP005645,MANDI049,WH-Central,2026-05-02 00:00:00,2026-05-02 20:22:00,3.5,209.9,km,HR-75-AB-1312,DRV140,3.5,3.5,reported,209.9
TRP003767,MANDI041,WH-Central,2026-05-15 12:25:51,2026-05-16 09:49:00,21.4,1039.4,km,UP-29-BC-2408,DRV330,21.4,21.4,reported,1039.4
TRP003441,MANDI025,WH-East,2026-06-29 09:03:16,2026-06-30 07:57:00,22.9,,,,DRV260,22.9,22.9,reported,
TRP007358,MANDI020,WH-West,2026-04-27 15:42:09,2026-04-28 14:42:09,23.0,815.3008891,miles,RJ-50-AB-6892,,23.0,23.0,reported,1312.096332864194
TRP006807,MANDI007,WH-Central,2026-05-12 05:57:04,,7.4,332.0,km,DL-35-BC-4238,DRV426,7.4,7.4,reported,332.0
TRP009880,MANDI055,WH-Central,2026-01-17 07:31:25,2026-01-18 06:43:00,23.2,1218.9,km,UP-11-AB-8870,DRV514,23.2,23.2,reported,1218.9
TRP002144,MANDI049,Export-Terminal,2026-08-16 15:05:03,2026-08-17 13:47:00,22.7,1285.0,km,DL-56-BC-7107,,22.7,22.7,reported,1285.0
TRP005105,MANDI043,WH-East,2026-04-15 08:33:33,2026-04-15 18:09:33,9.6,386.9,km,UP-78-CD-5319,DRV699,9.6,9.6,reported,386.9
TRP005074,MANDI048,Export-Terminal,2026-04-26 12:19:40,2026-04-26 18:19:40,6.0,198.83872,miles,HR-60-BC-2640,,6.0,6.0,reported,319.9991056448
TRP001572,MANDI046,WH-North,2026-05-24 12:49:00,2026-05-24 18:07:03,5.3,301.5,km,UP-30-AB-1514,DRV803,5.3,5.3,reported,301.5
TRP004080,MANDI008,WH-Central,2026-08-26 11:30:36,2026-08-27 06:00:36,18.5,462.6107095,miles,HR-61-BC-1502,DRV712,18.5,18.5,reported,744.49791922673
TRP001123,MANDI039,Export-Terminal,2026-05-14 07:38:29,2026-05-14 14:44:29,7.1,362.4,km,PB-80-AB-7557,,7.1,7.1,reported,362.4
TRP002787,MANDI029,WH-Central,2026-08-21 20:52:45,2026-08-22 05:10:45,8.3,336.3,km,RJ-87-AB-7709,DRV772,8.3,8.3,reported,336.3
TRP002968,MANDI045,WH-North,2026-04-25 11:25:49,2026-04-25 19:43:00,,,,,DRV579,,8.286388888888888,computed,
TRP002505,MANDI020,WH-South,2026-06-13 00:00:00,2026-06-13 18:43:40,7.8,456.1,km,UP-82-AB-7106,DRV635,7.8,7.8,reported,456.1
TRP005989,MANDI003,WH-North,2026-03-24 05:16:16,2026-03-24 15:46:16,10.5,592.0,km,,DRV589,10.5,10.5,reported,592.0
TRP008868,MANDI040,Export-Terminal,2026-04-04 02:57:25,2026-04-04 07:03:00,-4.1,243.4,km,RJ-30-AB-6262,DRV689,-4.1,4.093055555555556,computed,243.4
TRP007165,MANDI033,WH-Central,2026-09-09 19:43:00,2026-09-10 10:19:16,14.6,716.5,km,UP-73-AB-5826,DRV877,14.6,14.6,reported,716.5
TRP000729,MANDI046,WH-South,2026-08-01 00:00:00,2026-08-02 06:12:00,6.6,373.7,km,DL-89-DF-8263,DRV213,6.6,6.6,reported,373.7
TRP007588,MANDI031,WH-North,2026-02-15 20:09:00,2026-02-16 07:21:57,,456.4,km,RJ-59-AB-2120,DRV937,,11.215833333333334,computed,456.4
TRP007544,MANDI019,WH-South,2026-05-09 05:14:19,2026-05-10 01:32:19,-20.3,1171.6,km,PB-30-AB-5531,DRV299,-20.3,20.3,computed,1171.6
TRP000413,MANDI054,WH-East,2026-02-20 06:50:40,2026-02-20 17:08:00,10.3,,,RJ-51-CD-4082,DRV358,10.3,10.3,reported,
TRP009709,MANDI032,WH-North,2026-08-08 10:47:50,2026-08-09 04:29:50,17.7,1032.6,km,,DRV103,17.7,17.7,reported,1032.6
TRP005746,MANDI044,WH-South,2026-02-18 19:00:49,,,854.6,km,HR-83-CD-2489,DRV732,,,invalid,854.6
TRP007669,MANDI020,WH-West,2026-05-10 21:44:06,2026-05-11 00:08:06,2.4,,,UP-78-CD-8741,DRV900,2.4,2.4,reported,
TRP000826,MANDI042,WH-West,2026-01-01 17:21:00,2026-01-02 07:45:42,,388.8539718,miles,DL-26-DF-7892,DRV660,,14.411666666666669,computed,625.798250976612
TRP003268,MANDI007,WH-South,2026-02-03 00:00:00,2026-02-04 00:31:18,4.0,102.2776666,miles,RJ-58-DF-9674,DRV177,4.0,4.0,reported,164.599539966044
TRP003975,MANDI013,WH-South,2026-01-12 02:35:55,2026-01-12 15:23:00,12.8,603.2,km,PB-12-CD-5403,DRV992,12.8,12.8,reported,603.2
TRP008809,MANDI051,WH-West,2026-01-21 08:23:57,2026-01-22 05:59:57,21.6,1165.8,km,,DRV816,21.6,21.6,reported,1165.8
TRP008307,MANDI020,WH-North,2026-02-16 00:00:00,2026-02-16 13:23:29,7.3,341.6,km,UP-32-DF-2604,,7.3,7.3,reported,341.6
TRP000418,MANDI033,Export-Terminal,2026-01-16 05:03:51,2026-01-16 15:21:51,10.3,558.4,km,UP-18-CD-3447,DRV884,10.3,10.3,reported,558.4
TRP009818,MANDI047,WH-South,2026-05-20 23:12:00,2026-05-21 11:48:00,12.6,514.0,km,PB-99-CD-4071,DRV622,12.6,12.6,reported,514.0
TRP006749,MANDI041,Export-Terminal,2026-03-15 22:50:09,,20.4,,,PB-87-CD-1375,DRV168,20.4,20.4,reported,
TRP008968,MANDI049,Export-Terminal,2026-04-07 05:05:00,2026-04-07 00:00:00,7.8,394.9,km,,DRV790,7.8,7.8,reported,394.9
TRP002083,MANDI039,WH-East,2026-02-26 00:00:00,2026-02-26 06:47:00,6.5,311.1,km,,DRV182,6.5,6.5,reported,311.1
TRP008946,MANDI022,Export-Terminal,2026-06-03 18:49:21,2026-06-04 00:43:21,5.9,,,HR-27-AB-5680,DRV282,5.9,5.9,reported,
TRP003374,MANDI034,WH-East,2026-03-20 00:00:00,2026-03-20 20:35:17,15.3,797.2,km,RJ-35-DF-1682,,15.3,15.3,reported,797.2
TRP005727,MANDI037,WH-West,2026-05-31 02:37:00,2026-05-31 23:25:37,20.8,727.1904813,miles,RJ-18-AB-8011,DRV694,20.8,20.8,reported,1170.296729175342
TRP004108,MANDI049,WH-West,2026-03-28 21:08:00,,20.5,,,HR-52-CD-1728,DRV692,20.5,20.5,reported,
TRP004381,MANDI012,WH-North,2026-07-11 12:57:00,2026-07-12 05:21:03,16.4,951.2,km,RJ-60-BC-7785,DRV203,16.4,16.4,reported,951.2
TRP007724,MANDI013,WH-Central,2026-08-07 18:27:29,2026-08-08 10:39:29,16.2,904.6,km,RJ-32-AB-8409,DRV144,16.2,16.2,reported,904.6
TRP001067,MANDI052,Export-Terminal,2026-05-31 07:33:02,2026-06-01 00:00:00,18.7,838.2,km,PB-46-BC-6282,DRV755,18.7,18.7,reported,838.2
TRP003914,MANDI023,Export-Terminal,2026-04-25 21:05:00,2026-04-26 01:41:35,4.6,254.1,km,DL-79-DF-1871,DRV301,4.6,4.6,reported,254.1
TRP005537,MANDI040,WH-South,2026-07-21 06:50:38,2026-07-21 20:44:00,,755.0,km,HR-81-DF-4757,DRV955,,13.889444444444443,computed,755.0
TRP008003,MANDI031,WH-East,2026-04-18 02:31:25,2026-04-18 19:07:00,16.6,495.854058,miles,RJ-14-CD-2359,,16.6,16.6,reported,797.99776970172
TRP005388,MANDI004,Export-Terminal,2026-07-28 00:00:00,,13.5,788.4,km,PB-38-AB-5359,,13.5,13.5,reported,788.4
TRP005733,MANDI032,WH-West,2026-06-07 04:51:54,2026-06-07 08:45:00,-3.9,230.4,km,DL-30-AB-7156,DRV897,-3.9,3.885,computed,230.4
TRP002739,MANDI009,WH-East,2026-06-02 17:37:14,,-21.3,953.1,km,DL-33-CD-6681,DRV485,-21.3,,invalid,953.1
TRP005053,MANDI013,WH-West,2026-04-11 14:08:00,2026-04-11 22:50:29,8.7,422.0,km,,,8.7,8.7,reported,422.0
TRP004001,MANDI005,WH-West,2026-03-07 16:13:59,2026-03-08 11:55:59,19.7,665.9233007,miles,,DRV495,19.7,19.7,reported,1071.697004748538
TRP009761,MANDI001,WH-South,2026-01-19 00:00:00,2026-01-19 19:28:34,5.3,226.9,km,PB-39-AB-5215,DRV728,5.3,5.3,reported,226.9
TRP002428,MANDI047,WH-West,2026-06-22 00:00:00,2026-06-22 19:06:00,15.9,914.7,km,UP-15-BC-7231,DRV579,15.9,15.9,reported,914.7
TRP006834,MANDI014,WH-South,2026-01-25 14:50:00,2026-01-26 03:56:09,13.1,737.5,km,,DRV108,13.1,13.1,reported,737.5
TRP001688,MANDI002,WH-Central,2026-06-20 23:59:00,2026-06-21 11:41:08,11.7,523.3,km,DL-85-BC-9197,DRV112,11.7,11.7,reported,523.3
TRP000852,MANDI045,WH-East,2026-01-22 00:00:00,2026-01-23 08:43:00,16.7,534.5033342,miles,DL-88-CD-7909,DRV780,16.7,16.7,reported,860.1975958614281
TRP006304,MANDI038,WH-West,2026-08-29 11:26:00,2026-08-29 15:56:28,4.5,259.3,km,,DRV353,4.5,4.5,reported,259.3
TRP009088,MANDI009,WH-East,2026-04-29 04:06:00,2026-04-29 00:00:00,13.9,610.7,km,,,13.9,13.9,reported,610.7
TRP005879,MANDI009,Export-Terminal,2026-01-27 14:04:00,2026-01-28 06:46:35,16.7,909.6,km,RJ-88-DF-1560,DRV234,16.7,16.7,reported,909.6
TRP008528,MANDI050,WH-Central,2026-06-20 16:31:44,2026-06-20 22:07:44,,238.6,km,PB-28-CD-4196,,,5.6,computed,238.6
TRP002840,MANDI046,WH-North,2026-07-22 19:20:45,2026-07-23 02:26:45,7.1,,,,DRV520,7.1,7.1,reported,
TRP004612,MANDI024,Export-Terminal,2026-01-28 01:05:00,2026-01-28 17:59:13,16.9,957.8,km,,DRV436,16.9,16.9,reported,957.8
TRP009541,MANDI056,WH-West,2026-03-25 18:53:12,2026-03-26 08:23:12,13.5,582.5,km,DL-46-CD-1175,DRV460,13.5,13.5,reported,582.5
TRP009208,MANDI010,WH-East,2026-08-09 01:18:00,2026-08-09 04:06:33,,131.4,km,,,,2.8091666666666666,computed,131.4
TRP009824,MANDI036,WH-East,2026-01-08 13:29:39,2026-01-09 01:59:39,12.5 hrs,553.9,km,DL-37-CD-3867,DRV332,,12.5,computed,553.9
TRP002490,MANDI047,Export-Terminal,2026-02-10 10:43:30,2026-02-11 00:00:00,20.7,976.4,km,UP-69-DF-3448,DRV624,20.7,20.7,reported,976.4
TRP006906,MANDI051,WH-West,2026-05-04 16:16:00,2026-05-05 09:22:00,,934.0,km,UP-32-CD-9221,DRV183,,17.1,computed,934.0
TRP007391,MANDI051,WH-East,2026-02-23 00:00:00,2026-02-24 03:17:00,5.2,138.44145880000002,miles,UP-56-BC-8302,DRV170,5.2,5.2,reported,222.799377305192
TRP002850,MANDI021,WH-Central,2026-05-25 17:05:21,2026-05-26 02:05:21,9.0,251.5931179,miles,UP-10-AB-8826,DRV897,9.0,9.0,reported,404.898868361186
TRP006666,MANDI048,WH-North,2026-07-30 16:46:47,2026-07-31 05:58:47,,616.0,km,PB-83-BC-3387,,,13.2,computed,616.0
TRP005882,MANDI039,WH-West,2026-05-08 15:35:00,2026-05-09 07:05:32,15.5,767.7,km,UP-99-DF-6437,DRV922,15.5,15.5,reported,767.7
TRP004453,MANDI016,WH-East,2026-06-29 00:00:00,2026-06-29 14:49:00,11.4,379.657681,miles,DL-88-CD-1652,DRV580,11.4,11.4,reported,610.99829234054
TRP009950,MANDI029,WH-North,2026-04-17 19:36:59,2026-04-18 18:48:00,23.2,658.7153970999999,miles,,DRV412,23.2,23.2,reported,1060.097037168914
TRP007422,MANDI055,Export-Terminal,2026-07-01 23:23:00,2026-07-02 04:53:26,5.5 hrs,163.5448472,miles,,DRV778,,5.507222222222223,computed,263.199264392848
TRP009828,MANDI016,WH-Central,2026-04-21 13:58:19,2026-04-21 20:16:19,-6.3,158.5738792,miles,PB-59-BC-3599,DRV860,-6.3,6.3,computed,255.199286751728
TRP006485,MANDI054,WH-South,2026-06-28 04:11:00,2026-06-28 19:53:16,15.7,871.1,km,HR-14-DF-3182,DRV654,15.7,15.7,reported,871.1
TRP002480,MANDI033,WH-North,2026-01-21 06:59:27,2026-01-21 20:11:27,13.2,681.0,km,RJ-46-AB-9716,,13.2,13.2,reported,681.0
TRP006618,MANDI022,WH-South,2026-07-28 17:31:00,2026-07-29 14:07:56,20.6,1040.5,km,PB-72-AB-3685,DRV406,20.6,20.6,reported,1040.5
TRP002142,MANDI006,WH-North,2026-04-22 14:33:15,2026-04-23 06:51:15,16.3,968.7,km,PB-78-AB-5426,DRV549,16.3,16.3,reported,968.7
TRP005189,MANDI025,WH-North,2026-04-23 12:35:17,2026-04-24 04:47:00,16.2,702.9,km,RJ-44-BC-2651,DRV476,16.2,16.2,reported,702.9
TRP002745,MANDI039,WH-East,2026-03-02 20:17:00,2026-03-03 18:29:36,-22.2,1250.4,km,HR-36-CD-2586,DRV381,-22.2,22.21,computed,1250.4
TRP007254,MANDI009,WH-East,2026-08-10 10:47:10,2026-08-11 03:47:10,17.0,,,RJ-50-CD-8323,,17.0,17.0,reported,
TRP003507,MANDI022,WH-North,2026-06-19 00:22:00,2026-06-19 02:52:54,2.5,113.5,km,RJ-81-BC-4148,,2.5,2.5,reported,113.5
TRP001680,MANDI010,WH-East,2026-01-27 02:25:22,2026-01-27 05:37:22,3.2,143.5,km,RJ-45-CD-6268,DRV530,3.2,3.2,reported,143.5
TRP004250,MANDI012,WH-West,2026-06-24 01:05:00,2026-06-24 03:17:15,2.2,127.1,km,HR-91-AB-9068,DRV412,2.2,2.2,reported,127.1
TRP003148,MANDI054,WH-West,2026-03-09 13:05:00,2026-03-09 16:11:00,3.1,86.7433916,miles,RJ-24-CD-2233,DRV731,3.1,3.1,reported,139.599609837544
TRP008131,MANDI009,WH-Central,2026-06-02 20:59:00,2026-06-03 17:29:34,20.5,,,PB-54-DF-6407,DRV820,20.5,20.5,reported,
TRP007005,MANDI044,WH-Central,2026-06-28 03:08:00,,9.4,489.7,km,PB-14-AB-6223,DRV360,9.4,9.4,reported,489.7
TRP000581,MANDI017,WH-South,2026-02-04 04:53:25,2026-02-04 13:35:00,-8.7,510.9,km,PB-42-DF-4027,,-8.7,8.693055555555556,computed,510.9
TRP009663,MANDI045,WH-West,2026-04-07 05:16:00,2026-04-07 12:34:49,7.3,434.3,km,HR-14-DF-7678,DRV996,7.3,7.3,reported,434.3
TRP004071,MANDI033,WH-West,2026-05-31 20:13:00,,5.0,278.0,km,DL-39-DF-1331,DRV654,5.0,5.0,reported,278.0
TRP003344,MANDI046,Export-Terminal,2026-02-09 18:15:00,2026-02-10 02:33:12,8.3,455.8,km,DL-53-CD-9527,,8.3,8.3,reported,455.8
TRP007405,MANDI016,WH-South,2026-06-21 00:00:00,2026-06-21 09:04:00,3.3,122.1615386,miles,,DRV998,3.3,3.3,reported,196.599450530524
TRP003673,MANDI024,WH-Central,2026-06-14 19:53:14,2026-06-15 00:00:00,19.3,828.6,km,HR-62-AB-4206,DRV548,19.3,19.3,reported,828.6
TRP000560,MANDI027,WH-Central,2026-04-20 02:48:56,2026-04-20 13:48:56,11.0,549.7,km,PB-44-AB-1799,,11.0,11.0,reported,549.7
TRP005238,MANDI021,WH-North,2026-01-07 22:05:00,2026-01-08 06:53:45,8.8,520.2,km,UP-70-DF-3575,DRV328,8.8,8.8,reported,520.2
TRP007806,MANDI028,WH-South,2026-08-20 06:37:01,2026-08-20 15:13:01,8.6,,,RJ-94-DF-9170,DRV887,8.6,8.6,reported,
TRP000513,MANDI048,WH-East,2026-05-14 23:27:23,2026-05-15 00:00:00,17.9,1012.3,km,HR-73-AB-1549,DRV929,17.9,17.9,reported,1012.3
TRP001082,MANDI052,Export-Terminal,2026-08-26 23:20:00,2026-08-27 00:00:00,2.9,171.3,km,,,2.9,2.9,reported,171.3
TRP001665,MANDI040,WH-East,2026-03-07 01:07:13,2026-03-07 23:31:13,22.4,1065.7,km,PB-26-CD-3561,DRV448,22.4,22.4,reported,1065.7
TRP009205,MANDI014,WH-North,2026-06-21 14:39:00,2026-06-21 22:39:00,8.0,,,,DRV332,8.0,8.0,reported,
TRP001932,MANDI034,Export-Terminal,2026-03-05 00:37:47,2026-03-05 07:55:47,7.3,318.2,km,,DRV861,7.3,7.3,reported,318.2
TRP001151,MANDI026,WH-North,2026-04-27 12:05:22,2026-04-27 15:47:22,3.7,188.6,km,DL-12-CD-4357,DRV882,3.7,3.7,reported,188.6
TRP002839,MANDI055,WH-South,2026-06-07 23:08:00,2026-06-08 07:44:00,8.6,512.0,km,RJ-52-DF-1082,DRV572,8.6,8.6,reported,512.0
TRP005950,MANDI022,WH-Central,2026-07-03 16:08:49,2026-07-04 00:00:00,20.4,841.9,km,,DRV388,20.4,20.4,reported,841.9
TRP008309,MANDI016,WH-Central,2026-06-04 21:52:15,,15.5,,,DL-21-DF-1321,DRV588,15.5,15.5,reported,
TRP008933,MANDI002,Export-Terminal,2026-04-15 18:48:15,2026-04-16 01:18:15,6.5,302.7,km,HR-88-DF-6867,DRV290,6.5,6.5,reported,302.7
TRP005178,MANDI006,WH-Central,2026-03-18 06:21:40,2026-03-19 06:15:40,23.9,1406.8,km,,DRV332,23.9,23.9,reported,1406.8
TRP000831,MANDI001,WH-North,2026-08-28 12:44:03,2026-08-28 17:14:03,-4.5,236.0,km,PB-13-BC-8851,DRV871,-4.5,4.5,computed,236.0
TRP008312,MANDI045,Export-Terminal,2026-04-13 14:38:00,2026-04-13 18:38:00,,,,DL-15-DF-5257,DRV488,,4.0,computed,
TRP004753,MANDI021,WH-East,2026-08-05 11:31:00,2026-08-05 20:13:04,8.7 hrs,401.6,km,DL-36-BC-2764,DRV610,,8.70111111111111,computed,401.6
TRP000636,MANDI025,WH-South,2026-06-12 11:15:00,2026-06-12 23:27:00,12.2,412.0932472,miles,PB-49-CD-4870,DRV794,12.2,12.2,reported,663.198146448848
TRP004466,MANDI028,WH-West,2026-05-10 12:16:00,2026-05-11 07:04:00,18.8,1113.5,km,DL-18-CD-4093,DRV629,18.8,18.8,reported,1113.5
TRP006800,MANDI001,WH-Central,2026-08-28 22:42:00,2026-08-29 00:00:00,15.3,402.4619967,miles,,,15.3,15.3,reported,647.6981897691779
TRP007988,MANDI036,WH-North,2026-09-06 07:02:00,2026-09-06 00:00:00,9.6,535.8,km,DL-62-AB-4149,DRV701,9.6,9.6,reported,535.8
TRP007080,MANDI025,WH-West,2026-06-16 23:27:39,,23.4,1397.0,km,RJ-88-BC-9825,DRV921,23.4,23.4,reported,1397.0
TRP006967,MANDI016,Export-Terminal,2026-02-18 18:18:00,2026-02-18 21:24:47,3.1,163.0,km,PB-12-BC-8271,,3.1,3.1,reported,163.0
TRP004143,MANDI017,WH-West,2026-07-14 14:25:21,,6.4,365.4,km,,DRV543,6.4,6.4,reported,365.4
TRP007028,MANDI051,WH-Central,2026-01-17 03:54:13,2026-01-17 10:42:13,,,,HR-89-AB-6507,DRV229,,6.8,computed,
TRP009184,MANDI037,WH-South,2026-06-13 02:29:00,2026-06-13 13:35:36,11.1,590.7,km,RJ-58-AB-2736,DRV601,11.1,11.1,reported,590.7
TRP000877,MANDI047,WH-West,2026-04-15 16:47:58,2026-04-16 15:23:58,22.6,987.7,km,UP-98-BC-6259,DRV173,22.6,22.6,reported,987.7
TRP004870,MANDI003,WH-North,2026-04-07 00:00:00,,9.2,309.81558060000003,miles,,DRV467,9.2,9.2,reported,498.598606482804
TRP005316,MANDI010,WH-South,2026-05-14 09:54:16,2026-05-14 13:48:16,3.9,,,,DRV183,3.9,3.9,reported,
TRP005223,MANDI048,WH-West,2026-03-14 17:26:00,2026-03-15 11:50:00,18.4,,,DL-17-CD-1970,DRV659,18.4,18.4,reported,
TRP000005,MANDI007,WH-West,2026-03-18 21:09:00,2026-03-19 00:00:00,8.1,347.3,km,,DRV864,8.1,8.1,reported,347.3
TRP003052,MANDI041,WH-Central,2026-08-17 00:00:00,,10.9,481.2,km,,DRV537,10.9,10.9,reported,481.2
TRP005692,MANDI016,WH-West,2026-05-09 07:53:11,2026-05-10 07:23:11,23.5,1004.9,km,RJ-14-BC-2493,DRV255,23.5,23.5,reported,1004.9
TRP003125,MANDI034,WH-West,2026-05-17 07:16:03,2026-05-18 00:00:00,18.8 hrs,816.0,km,,DRV901,,16.7325,computed,816.0
TRP002492,MANDI050,WH-East,2026-04-29 18:16:00,2026-04-30 16:46:00,22.5,1299.6,km,RJ-29-DF-7370,DRV857,22.5,22.5,reported,1299.6
TRP003855,MANDI022,Export-Terminal,2026-07-12 11:58:06,2026-07-12 18:34:06,-6.6,372.7,km,RJ-40-DF-8404,DRV620,-6.6,6.6,computed,372.7
TRP004778,MANDI028,WH-North,2026-05-29 07:19:00,,7.0,246.7464241,miles,,DRV749,7.0,7.0,reported,397.098890161094
TRP009908,MANDI054,WH-North,2026-04-04 11:39:39,2026-04-05 02:51:39,15.2,911.8,km,HR-96-AB-5087,DRV350,15.2,15.2,reported,911.8
TRP007510,MANDI024,WH-South,2026-08-22 00:00:00,2026-08-23 10:29:40,19.7,844.9,km,,DRV587,19.7,19.7,reported,844.9
TRP006458,MANDI035,WH-South,2026-07-03 19:48:05,2026-07-04 18:18:05,22.5,1175.8,km,DL-43-CD-1506,,22.5,22.5,reported,1175.8
TRP006294,MANDI003,WH-South,2026-06-23 22:54:27,2026-06-24 06:00:00,7.1,284.4,km,DL-16-AB-6231,DRV647,7.1,7.1,reported,284.4
TRP001149,MANDI034,Export-Terminal,2026-06-23 14:28:20,2026-06-24 00:00:00,13.2,,,UP-89-CD-4799,,13.2,13.2,reported,
TRP000575,MANDI034,WH-Central,2026-08-29 00:00:00,2026-08-30 10:11:00,17.2,860.6,km,,DRV507,17.2,17.2,reported,860.6
TRP003770,MANDI007,WH-Central,2026-04-10 11:31:44,,22.3,1087.8,km,UP-68-AB-3843,DRV491,22.3,22.3,reported,1087.8
TRP004147,MANDI056,WH-South,2026-05-22 13:00:00,2026-05-23 00:54:18,11.9,356.1698572,miles,UP-64-DF-1048,DRV968,11.9,11.9,reported,573.198397986248
TRP000854,MANDI018,WH-West,2026-08-03 13:41:00,2026-08-03 19:53:00,6.2,304.8,km,PB-19-DF-1947,,6.2,6.2,reported,304.8
TRP005920,MANDI025,WH-West,2026-02-19 03:31:40,2026-02-19 08:13:00,4.7 hrs,259.4,km,DL-97-DF-7158,DRV195,,4.688888888888889,computed,259.4
TRP009359,MANDI009,WH-South,2026-04-01 21:56:00,2026-04-02 07:32:00,9.6,296.7046525,miles,UP-89-AB-5781,DRV511,9.6,9.6,reported,477.49866545435
TRP006615,MANDI009,WH-North,2026-06-16 04:12:00,2026-06-16 00:00:00,16.4,749.9,km,UP-59-DF-1126,DRV622,16.4,16.4,reported,749.9
TRP006003,MANDI039,Export-Terminal,2026-07-10 05:43:00,2026-07-10 20:07:17,14.4 hrs,783.4,km,DL-64-BC-8172,DRV159,,14.404722222222222,computed,783.4
TRP009164,MANDI036,WH-Central,2026-01-23 15:34:47,2026-01-24 05:58:00,14.4,736.4,km,,,14.4,14.4,reported,736.4
TRP004496,MANDI017,WH-West,2026-02-05 03:38:00,2026-02-05 12:02:00,8.4,401.8,km,UP-79-CD-8242,DRV229,8.4,8.4,reported,401.8
TRP008174,MANDI024,WH-North,2026-04-01 11:17:45,2026-04-01 15:53:45,4.6,246.8,km,,DRV453,4.6,4.6,reported,246.8
TRP006656,MANDI018,WH-South,2026-07-17 17:58:00,2026-07-18 10:40:12,16.7,783.4,km,HR-87-AB-4171,DRV708,16.7,16.7,reported,783.4
TRP002369,MANDI048,WH-North,2026-03-16 14:31:24,2026-03-17 11:07:24,20.6,,,,DRV520,20.6,20.6,reported,
TRP004781,MANDI032,WH-Central,2026-04-01 21:13:20,,14.9,,,HR-11-BC-2092,DRV393,14.9,14.9,reported,
TRP007993,MANDI048,WH-South,2026-08-07 21:45:16,2026-08-08 08:45:16,11.0,577.0,km,,DRV174,11.0,11.0,reported,577.0
TRP002951,MANDI057,WH-North,2026-08-05 00:00:00,2026-08-05 06:19:00,4.6,,,PB-22-AB-7596,DRV547,4.6,4.6,reported,
TRP005626,MANDI047,Export-Terminal,2026-06-10 21:22:57,2026-06-11 15:52:00,18.5,1078.5,km,UP-35-DF-1666,DRV905,18.5,18.5,reported,1078.5
TRP006972,MANDI010,WH-East,2026-04-08 00:00:00,2026-04-08 22:16:48,5.8,,,HR-36-AB-9300,,5.8,5.8,reported,
TRP008717,MANDI026,WH-West,2026-09-08 01:13:00,,13.7,798.8,km,PB-81-AB-9315,DRV908,13.7,13.7,reported,798.8
